page_id	n_clicks	n_from_art	n_act_links	n_from_proj	n_proj_act
36912899	142	27	1	27	1
36906256	201	74	5	37	2
31238643	508	231	9	231	9
29790	3162	255	5	127	2
497424	2459	70	1	70	1
40370421	16147	8178	107	2301	30
25530727	6060	87	3	68	2
36961844	164	55	1	55	1
185619	2760	936	15	755	10
36933229	168	24	1	24	1
32511327	61	30	2	30	2
36978429	314	150	3	150	3
6846175	1822	60	2	0	0
885739	6851	1538	18	973	9
700822	30497	982	13	872	10
10320486	0	0	0	0	0
39923620	38759	8367	87	3608	53
1519585	1770	395	10	324	7
366589	7529	1729	19	1569	16
11003203	560	45	2	45	2
1073824	2037	163	4	97	3
11395569	355	0	0	0	0
28584172	733	155	3	155	3
3168481	27340	1583	16	1583	16
21354188	514	221	4	221	4
10529882	6038	336	9	261	7
2288340	2489	270	9	258	8
2196198	3668	548	8	317	6
9807831	12318	3966	74	1907	37
11279676	9000	1097	22	722	14
211923	39713	3024	51	2503	43
45188143	6710	151	2	0	0
517879	14540	1599	39	924	28
263759	3465	341	2	38	1
166814	26856	9054	19	7373	9
29316367	1191	195	3	195	3
186641	8127	538	6	360	4
3143170	10342	1189	14	459	5
2448661	2531	579	9	543	7
3810281	648	37	1	0	0
22098865	722	93	1	93	1
18403722	1618	145	4	145	4
172817	7819	1349	25	1313	23
175734	22550	2585	52	1700	31
41564423	1372	289	3	289	3
4297802	1005	210	2	163	1
32724944	802	26	2	0	0
8430609	651	126	3	126	3
22511767	650	298	1	298	1
24333369	62	0	0	0	0
22071494	24	0	0	0	0
21894490	250	116	1	116	1
21099972	133	37	2	37	2
1377246	11585	457	5	457	5
42789244	1018	59	1	59	1
458184	910	258	2	81	1
5901008	1740	191	3	148	2
2950032	6744	660	5	610	4
4097712	6643	1527	3	1527	3
2671354	1272	147	4	147	4
37291271	0	0	0	0	0
2954499	3276	216	7	111	3
39518620	594	27	1	27	1
363747	36146	6482	66	3252	42
3006665	5657	879	17	463	7
487921	4159	720	12	74	3
25905247	23614	2496	13	2369	9
14551418	1777	342	8	298	6
196206	20512	2793	57	282	5
21035256	202	64	1	64	1
28664614	21	0	0	0	0
20672457	355	58	2	58	2
293758	58041	1880	30	1260	16
30981826	1444	294	8	107	5
416246	51193	2307	30	1110	10
244115	143441	8088	107	4267	48
1021514	29468	2570	32	1921	19
2306504	40628	824	20	672	11
31547693	1414	162	2	162	2
31715697	190	0	0	0	0
637009	7851	678	15	362	5
459560	26310	6523	41	4802	18
12523816	4387	365	11	203	8
3012031	0	0	0	0	0
571570	5480	215	4	137	2
35200902	315	15	1	15	1
15602375	5724	335	2	317	1
3355249	6599	1265	13	871	10
38498516	2265	0	0	0	0
3733176	3163	511	3	511	3
28687283	19	0	0	0	0
10021492	4528	2198	10	1253	6
3122880	27127	444	4	444	4
2171101	19945	1252	9	930	5
1541301	19065	1159	19	785	13
22814545	825	359	6	255	3
37640	769	70	2	41	1
26650671	450	0	0	0	0
658155	8213	1303	20	960	13
26930248	1042	52	2	52	2
1609179	4097	1432	29	565	10
18377	10249	1019	16	208	3
2452670	7262	641	10	508	7
15477610	2607	183	2	183	2
11957814	279	82	2	82	2
39322494	76	0	0	0	0
9165727	0	0	0	0	0
3310752	9775	791	16	753	13
42031431	923	372	2	372	2
301329	27842	1243	20	987	13
21676871	707	37	1	37	1
16084604	43208	7858	103	3857	62
20752998	479	97	2	97	2
20671581	197	60	1	60	1
1600967	13214	2743	18	683	13
3425945	4317	618	4	590	3
3425957	3843	346	13	185	5
18920589	18465	918	22	545	10
248590	36245	4007	72	1950	28
949631	10129	2777	34	0	0
21627805	210	64	1	64	1
10085290	1771	314	8	262	6
2030977	1694	356	5	356	5
1245153	1662	45	3	31	2
1010729	58771	7960	83	7357	71
1104988	398	32	1	0	0
3063000	6025	595	12	534	10
20782899	358	0	0	0	0
3186017	1092	99	6	88	5
3197887	4146	550	10	481	9
5720050	1970	168	3	168	3
18587701	2245	61	3	11	1
6028064	12753	3276	31	2951	21
49420128	12	0	0	0	0
18722	34512	5344	47	2434	34
22280710	668	12	1	12	1
6612673	330	108	4	73	3
1150358	3262	414	10	305	6
3205418	9081	705	12	437	8
238850	12828	1409	14	1067	9
6024815	455	67	3	67	3
14922749	613	0	0	0	0
255490	11487	1318	17	1178	14
31576483	104	22	1	22	1
2980167	1839	635	14	203	6
8030249	815	11	1	11	1
7285133	2975	646	9	308	4
3036845	8868	800	23	709	20
6662945	943	0	0	0	0
17537	202581	23916	315	3906	43
580526	9822	1495	25	1243	21
23968585	304	20	1	0	0
74835	0	0	0	0	0
20318	20252	3399	37	162	6
232056	7816	1412	24	794	18
6694109	211	0	0	0	0
18907494	0	0	0	0	0
14560132	15559	1435	10	1079	8
2570033	4512	359	7	359	7
3083261	332	62	3	62	3
1965394	6574	445	11	445	11
6187994	2719	138	3	118	2
188523	3027	933	8	657	4
252035	18851	2306	39	1619	23
895033	44811	6015	99	2505	52
558930	4586	610	13	610	13
1664529	18021	2614	24	2544	22
19405549	2648	118	2	31	1
47792996	479	34	1	34	1
6898708	2466	583	9	572	8
2683920	11794	2212	21	1219	12
9339120	20109	486	14	345	8
52889972	921	487	2	40	1
2170056	489	59	3	48	2
28451737	36	0	0	0	0
31940936	1484	345	2	345	2
18296474	1613	113	4	83	3
24669125	105	0	0	0	0
172211	8072	970	25	422	8
14386603	546	170	2	170	2
27757960	335	106	2	106	2
22279848	497	115	1	115	1
22740321	0	0	0	0	0
820953	11837	2112	54	1948	47
1046445	32512	9007	108	8313	92
12921480	1725	33	1	33	1
21698183	60	0	0	0	0
10280304	5772	380	7	297	5
2124669	6303	1023	18	868	13
41367158	414	0	0	0	0
3042204	9263	1838	22	1283	11
549900	16497	2722	73	2474	63
21539362	73	0	0	0	0
722421	27446	2218	35	1906	26
23150166	125	34	1	34	1
2201858	5070	838	12	521	6
14307353	0	0	0	0	0
23256734	197	74	1	74	1
6142576	1341	12	1	12	1
1264722	1467	334	12	170	8
274455	26368	8152	47	6623	24
33316968	151	0	0	0	0
3335724	5735	254	4	200	3
1010536	13929	1506	15	1477	13
21962154	8664	689	11	104	2
3394594	8165	518	13	326	9
37926258	1604	291	1	291	1
46260158	1094	15	1	15	1
280994	2085	565	10	308	4
262039	13439	803	25	577	14
1183870	14953	1864	28	1225	14
8142629	113	32	1	0	0
29135763	1413	232	4	232	4
25470676	1218	285	4	242	2
25407116	716	210	1	210	1
19592340	679	38	1	38	1
6180485	1592	267	4	267	4
35781181	3605	466	14	316	8
19064282	4246	1034	4	972	3
12573166	278	58	1	58	1
1903966	6581	1011	11	746	8
23610066	1639	174	1	174	1
7663818	1940	334	4	277	2
5988318	1281	69	1	69	1
23886057	858	153	2	153	2
12688516	1051	182	1	182	1
6305297	2126	189	3	189	3
30558304	1160	109	1	109	1
1641498	2411	756	6	720	5
19857818	7609	132	5	107	4
21703727	251	98	3	62	1
20419	63622	14475	126	10943	72
1015846	31721	2989	49	962	23
12271250	763	66	1	66	1
12271281	236	29	1	29	1
13760802	10925	868	16	277	7
54995	45550	2812	21	2631	17
1255059	5427	414	17	206	10
556521	20447	3641	23	2987	16
58743	3622	840	14	232	7
13213073	1764	104	4	43	2
7646592	2916	183	4	152	3
843942	6743	1238	34	18	1
45475	174932	37450	137	7896	78
21339698	2409	139	4	139	4
53691108	0	0	0	0	0
21688783	81	0	0	0	0
21704549	232	0	0	0	0
53676174	0	0	0	0	0
6701888	1554	550	5	87	2
21381309	936	81	2	37	1
22137439	181	53	1	53	1
12010302	6401	702	6	702	6
38108482	1402	584	1	584	1
47365311	1305	579	8	565	7
7952520	3565	980	13	829	12
44089446	36173	582	4	397	2
17807299	926	151	3	137	2
5564920	4960	572	12	376	4
400993	21012	1082	35	788	19
146641	18130	2519	29	1680	23
14832306	6033	1057	11	248	5
2105390	20160	2059	19	585	10
4929717	5767	1285	12	720	9
27758226	13	0	0	0	0
354076	20655	2473	56	1290	21
39329650	271	0	0	0	0
21035619	439	82	2	56	1
18753856	842	0	0	0	0
26269321	693	0	0	0	0
242299	13131	2516	70	747	15
3105900	991	252	6	252	6
23647391	0	0	0	0	0
29948393	239	0	0	0	0
3290998	14044	1779	14	1691	11
21704803	12	0	0	0	0
2875600	3714	497	6	497	6
32688617	88	0	0	0	0
27370292	285	93	3	72	2
2382281	7557	307	9	228	6
10024	228851	31241	268	4510	49
21053550	10309	964	10	885	8
2202629	14382	1288	21	1194	17
35227164	0	0	0	0	0
30204081	1436	276	3	276	3
13956079	174	0	0	0	0
752895	30365	1211	18	649	11
20453	22960	2237	27	1663	20
20452	11921	902	10	785	7
5137784	601	19	1	19	1
20498	27880	3788	62	151	5
2503608	0	0	0	0	0
36131822	4767	201	2	0	0
11208859	0	0	0	0	0
22064400	8772	136	3	35	1
18644	21927	5964	150	2509	51
21035620	317	0	0	0	0
29406488	7392	86	1	86	1
23280940	129	20	1	20	1
23356019	3006	210	6	155	4
26485022	5282	517	4	412	3
53670673	0	0	0	0	0
4633059	4218	235	6	187	5
3335694	2680	408	8	342	6
2928289	1356	0	0	0	0
55794	71395	8700	78	6945	29
221587	0	0	0	0	0
2243764	14189	350	10	301	7
884188	8067	143	6	49	3
175440	45115	4257	76	2379	21
25452964	7508	84	3	0	0
3847226	632	181	3	167	2
1244082	471	107	4	44	3
1116036	10222	559	11	453	8
1363291	16678	2282	55	1587	30
49251637	493	72	1	72	1
1364455	341	0	0	0	0
2407129	6470	1431	22	1330	16
3478025	5418	333	7	288	5
3557351	3998	217	2	217	2
3557044	8205	414	7	414	7
146290	14453	1168	39	1039	35
21903992	2674	142	2	142	2
335668	12292	757	24	517	17
291796	8753	3653	12	218	1
12571217	1316	173	6	42	2
33212628	188	0	0	0	0
3464219	19170	9877	35	9631	31
23883900	332	17	1	0	0
1009912	7450	558	13	118	5
1294685	2571	460	18	179	12
1616002	10187	1136	27	706	21
10604681	1844	51	2	25	1
35201519	1064	17	1	0	0
38947394	123	0	0	0	0
234714	24372	4307	115	3339	80
16861728	0	0	0	0	0
22175792	1068	130	4	0	0
4023625	3798	756	14	579	7
12941686	14996	1065	23	655	14
3770891	15734	734	13	462	8
37478037	2264	452	12	274	7
2406917	550	58	2	27	1
370604	3733	557	12	108	6
47260147	4547	662	18	346	9
965553	2742	565	3	509	1
34119625	14	0	0	0	0
28985374	772	0	0	0	0
9949565	8748	725	10	693	8
5574392	4198	215	6	215	6
1188531	2814	499	11	328	8
38203916	0	0	0	0	0
5483190	1043	32	1	32	1
34833199	234	0	0	0	0
35502313	212	62	2	62	2
1929503	1179	149	7	88	3
202584	8532	639	20	262	9
2509156	0	0	0	0	0
5058498	0	0	0	0	0
8210888	2710	288	13	180	9
6856496	3693	698	9	638	7
1107036	11531	487	16	307	11
2245783	11858	2074	60	1121	30
8095528	0	0	0	0	0
3624330	7607	176	5	155	4
2677666	3215	531	9	96	3
2912360	3625	223	6	30	1
465584	21586	3715	95	2469	47
11945311	5653	859	12	800	9
562958	7808	1479	42	1421	40
275163	5155	87	4	35	2
467919	1193	70	5	25	2
11082896	2945	382	10	80	4
3569911	4019	333	6	108	3
714470	1904	782	5	29	1
6198688	22811	541	15	290	7
12439068	9917	2342	44	1078	32
4311569	8218	692	10	382	6
676718	14257	1833	40	603	12
22310611	6620	687	6	161	2
27164378	591	15	1	0	0
37804721	2387	411	6	211	2
261803	27454	1956	35	1190	17
46704707	371	26	1	0	0
1371050	2994	415	13	187	10
4093601	1234	157	3	157	3
5172769	2034	569	8	467	5
322210	3116	366	8	347	7
24963711	749	42	2	19	1
22992445	15	0	0	0	0
822244	51133	2109	33	217	7
2913440	1439	138	4	118	3
1442200	3425	459	21	156	8
460499	25785	5174	41	3173	19
23484633	17872	3016	44	754	20
14440989	175	0	0	0	0
22096683	209	67	1	67	1
6484732	857	79	3	79	3
8107389	0	0	0	0	0
14844373	8932	1489	20	869	15
3994623	11107	1349	16	696	11
21746669	440	93	3	56	2
186497	8965	766	17	448	9
2593330	13024	2079	18	1435	11
36362980	81	0	0	0	0
1304433	5716	271	7	124	3
232049	1902	330	7	302	6
1407166	21459	2921	46	2363	35
8264477	737	17	1	17	1
6657950	6854	411	6	78	3
4855190	537	94	5	24	2
27989143	256	56	2	56	2
1994163	7975	577	6	559	5
30846934	9403	2553	14	1968	10
50513	55431	8498	112	3172	34
36663852	131	29	1	29	1
22818926	329	94	1	94	1
52541	15030	2515	42	1764	23
50524	14890	3267	25	2500	21
23356618	131	31	2	31	2
9620877	450	17	1	0	0
25860953	262	62	2	62	2
27989256	28	0	0	0	0
21035041	1769	468	4	468	4
5982854	4659	259	5	170	2
969598	1882	329	11	229	6
26020733	238	0	0	0	0
1339605	2640	655	10	630	9
1396651	17695	1667	14	1301	8
285157	101570	7215	89	1713	31
540176	27349	2792	32	2176	21
471444	15559	2496	13	251	6
24172382	13	0	0	0	0
1664923	7074	796	16	757	13
31217535	40114	2824	95	521	18
4402098	2838	248	10	206	7
3452485	4422	222	7	162	4
591031	41523	10884	112	2593	17
181805	23634	7816	66	3677	29
6708096	2904	233	3	233	3
55994	111886	34355	83	5094	29
40610584	674	0	0	0	0
1021254	36433	11931	37	1789	23
1351993	18390	1596	14	1562	12
3868809	25602	2604	24	2212	19
21053494	8189	857	8	857	8
3637556	11855	2606	22	1270	10
5096790	503	163	3	36	1
3795766	4031	278	5	278	5
5495665	4968	282	8	107	5
3896055	5835	993	11	993	11
6834699	3531	590	5	448	3
38203	74585	12285	121	5216	46
148098	77744	8776	167	1794	6
22081794	1246	120	2	120	2
34083174	263	0	0	0	0
39908628	186	23	2	23	2
2075414	1924	75	2	0	0
1065357	27048	1843	28	1539	18
3019206	21784	513	6	129	3
1814306	11313	773	26	424	17
33738732	300	0	0	0	0
22319749	50	0	0	0	0
1111052	25226	2022	21	1687	16
18790798	1252	53	1	53	1
3657775	0	0	0	0	0
21989653	143	42	2	42	2
11122690	11206	1588	21	1092	14
995903	6157	302	7	286	6
40667078	847	197	3	102	2
62329	25407	2712	62	760	18
1333992	38344	5146	81	4382	66
3046074	18044	1469	25	1235	22
7895241	2400	192	6	86	2
44501603	395	51	1	51	1
324697	10861	1720	34	508	9
2189112	10200	320	11	186	7
26818169	90	0	0	0	0
2111308	11259	944	13	351	4
1548293	13169	1889	19	1691	14
25765838	123	29	2	18	1
2671056	229	49	1	0	0
18421473	348	0	0	0	0
23030139	4261	414	4	186	1
22991066	71	35	1	35	1
20856250	435	85	3	14	1
17868399	2035	260	2	260	2
3519094	2318	15	1	15	1
20962	71031	7681	109	2881	39
41828688	4589	951	10	148	5
192595	77706	9874	109	5212	53
15064799	1024	13	1	0	0
35874907	158	0	0	0	0
286517	59311	6290	111	5202	86
20779008	62	0	0	0	0
238790	31517	2965	58	1349	25
205878	108455	9790	142	5948	60
1824977	33725	696	19	445	11
20714110	139	38	1	38	1
841077	54265	2046	35	784	17
315139	105165	5107	82	4019	60
28201517	652	171	2	154	1
3219612	7521	1238	16	1113	14
223250	19780	6689	52	4388	22
906403	16514	993	23	759	16
2691288	15615	568	12	435	9
488689	7305	677	11	478	8
249964	5248	742	15	548	11
425158	601	136	5	82	3
21393077	41690	2910	69	1301	24
32070752	98	0	0	0	0
25004968	15883	732	13	0	0
23256435	164	33	1	33	1
28687960	37	0	0	0	0
2126260	23222	1622	19	1257	16
18066922	3340	11	1	11	1
6706231	5404	1114	21	990	20
3192489	1783	194	4	183	3
12236388	578	44	2	44	2
7360700	425	0	0	0	0
19636928	115204	9540	36	3419	25
1469259	4561	832	15	296	7
28268433	41	0	0	0	0
188517	5725	1181	9	988	5
2970847	4637	1297	12	1297	12
19567	14730	1949	43	414	13
3112814	944	295	6	110	4
15995720	145	0	0	0	0
1439268	3220	613	12	500	9
2262111	1883	181	4	181	4
20851224	42	0	0	0	0
39306282	756	0	0	0	0
27625957	2553	456	8	139	3
646748	58237	6527	82	3723	39
3639308	9895	156	1	156	1
12391653	11347	224	3	28	2
30296722	50	0	0	0	0
20782625	1482	725	3	725	3
2294312	14117	520	13	317	7
47456362	23296	3089	65	1081	15
181415	61260	2686	32	2088	13
22294424	3374	344	4	275	2
26584776	720	12	1	12	1
11431500	5947	969	17	870	12
28355313	76	0	0	0	0
28355330	11	0	0	0	0
1214387	11508	321	10	301	9
1856289	28275	8120	11	676	8
2359260	1786	555	9	17	1
1446341	20014	504	13	405	9
22827532	215	14	1	14	1
6548380	2298	94	2	94	2
5787854	0	0	0	0	0
22776291	688	414	3	377	2
4913722	17364	396	10	95	4
6803333	2283	391	10	255	7
7752487	2158	621	5	591	4
312170	23733	3732	38	1651	14
17067301	464	166	3	85	1
43814564	122	0	0	0	0
20438820	1260	78	4	55	3
34205555	18	0	0	0	0
2113705	7155	803	12	586	8
15354259	3768	45	2	0	0
2213172	3168	750	14	372	7
42137291	172	82	2	82	2
25613241	1563	148	4	148	4
1178065	7507	1641	45	1462	39
36540108	0	0	0	0	0
12453632	56	0	0	0	0
3531505	431	45	2	30	1
18176448	2100	325	4	325	4
6284743	911	335	3	335	3
429527	68620	5905	36	2163	17
949670	24943	5007	56	3640	42
29884658	67	0	0	0	0
3153635	1559	524	6	468	5
1446772	1772	264	5	215	3
541197	56204	3231	32	2174	21
28355437	11	0	0	0	0
22120746	1604	255	4	0	0
160125	25967	2114	29	1013	19
21923187	287	18	1	18	1
2858614	3702	955	6	903	4
25416659	5605	507	11	165	5
9758723	333	12	1	0	0
42242599	1291	0	0	0	0
869496	13349	1481	33	1049	22
33566284	2037	49	2	18	1
2826985	2282	331	8	74	5
646092	14197	901	25	764	21
167683	12601	438	10	387	8
1681865	11335	3702	26	2348	20
20448627	8595	983	5	762	3
5595694	7052	1231	19	1077	14
862915	1050	114	3	114	3
15712244	48	0	0	0	0
21739766	452	0	0	0	0
29966117	428	0	0	0	0
12993825	23684	4521	39	3644	23
4840281	1670	315	7	315	7
1272748	23637	1369	22	468	5
15925282	2682	200	6	132	3
233389	9979	1299	8	96	4
20690	121036	5725	65	3258	31
32833705	17249	6084	26	5738	21
2257802	620	28	2	14	1
4581384	13631	1038	20	970	16
1010250	28374	2306	23	2023	18
42676	18355	3552	16	449	3
40439442	5270	348	9	199	4
3457142	1912	124	6	77	3
39618075	317	75	3	62	2
9971636	2192	287	8	287	8
411682	47018	2573	22	1569	14
20884637	146	0	0	0	0
1976263	920	20	1	20	1
883951	37619	3340	10	1380	7
9714690	843	126	3	126	3
242702	2633	605	11	379	4
39680623	466	154	4	136	3
220455	12034	3898	44	1388	22
35778489	1135	374	8	296	6
23553203	16419	339	4	271	3
1285478	1556	0	0	0	0
23558308	12717	1010	5	924	3
593784	3723	1117	13	555	4
315043	41779	5356	107	2914	49
7198571	7829	662	12	521	9
21527807	1370	36	1	36	1
2157229	10853	1220	16	1194	15
5730335	3370	420	11	29	1
3037012	720	89	2	89	2
238815	7584	509	7	442	6
1880637	1696	124	3	40	2
39920491	49	25	1	0	0
580852	11971	1762	31	479	20
2905542	2385	214	3	214	3
927264	4182	901	12	102	4
12356321	443	0	0	0	0
1412286	50564	973	22	249	7
10600723	298	68	2	30	1
3620898	2107	195	5	125	2
52316	29523	7654	86	6623	67
20432	17409	3217	45	2672	36
393029	15504	1108	27	508	11
379983	12099	1148	38	146	5
236300	20237	2057	27	1327	10
3559702	8151	1100	10	1075	9
20613	109009	15996	202	7348	68
27173669	7411	1176	11	1150	10
6189974	2162	659	9	66	1
191305	29219	4097	90	1831	45
3087406	15515	601	8	543	6
62580	28944	2503	52	1455	18
5668883	0	0	0	0	0
2843988	6173	737	18	236	8
3313340	4727	1225	31	700	20
40715397	737	232	9	178	7
8465632	0	0	0	0	0
232386	7717	714	21	290	8
27757925	505	103	1	103	1
245973	42156	2751	35	2246	22
982456	6604	1354	25	1233	21
1502970	20105	303	11	211	6
23017471	0	0	0	0	0
22041662	281	0	0	0	0
16081420	915	76	4	76	4
28451838	15	0	0	0	0
544986	0	0	0	0	0
544505	11172	1058	19	683	12
17303328	9734	1059	18	617	8
23208453	1087	161	4	39	2
12530267	68	0	0	0	0
23017380	349	38	1	38	1
23018710	380	88	1	88	1
6110003	5327	302	10	203	7
9640479	3013	227	6	183	4
39918221	14	0	0	0	0
28452053	14	0	0	0	0
28452080	1359	15	1	15	1
31656587	509	165	4	58	2
9971587	2093	296	2	296	2
1399651	11927	2103	24	1878	18
2221461	1194	49	2	49	2
22540459	154	17	1	17	1
29836808	465	106	2	106	2
8306294	2558	283	6	283	6
20851153	40	0	0	0	0
31030642	2809	106	4	79	2
42294140	1486	480	5	464	4
28452302	12	0	0	0	0
79449	41158	6005	57	1149	14
57628	7120	1056	17	378	8
20795022	198	64	2	64	2
277098	15547	1726	19	1485	13
18031668	7634	2334	11	980	5
23256826	501	60	3	60	3
19217918	245	65	2	29	1
21740877	157	51	1	51	1
6428816	392	29	2	29	2
292137	129993	33744	187	6780	80
14019863	904	27	1	27	1
856149	12647	2336	46	1384	21
28468307	380	78	3	11	1
11017081	4465	858	2	858	2
52648714	583	98	4	82	3
861802	25936	3996	38	2064	22
1619306	3788	857	18	493	8
37749401	388	90	2	53	1
48536054	409	69	2	69	2
5264978	3457	690	7	656	6
13091685	3298	1413	7	782	2
4488176	51671	12663	47	2460	8
887234	42237	592	12	389	6
1948256	2447	561	10	187	4
5308641	16083	1975	45	1354	26
1392444	690	62	4	37	2
12638410	14178	1517	16	187	3
1697643	14164	2349	40	1215	24
3266190	8127	1159	35	1031	30
18982	55321	5987	67	2609	33
6075624	1434	371	4	333	2
8400045	8453	899	21	456	12
18716626	1078	158	5	94	4
641982	12162	1470	23	326	7
25213736	1318	220	3	53	1
9415677	15704	2889	30	751	10
18998	111774	18697	155	6529	89
24009414	1654	50	2	50	2
9967720	669	172	4	78	2
9991182	0	0	0	0	0
3937782	15095	889	24	587	14
9982368	193	0	0	0	0
9991417	1298	138	6	103	5
392019	31124	4629	52	3568	33
20219	8712	944	20	674	10
47037717	3566	321	2	292	1
1410487	12874	1336	19	576	14
207737	35675	6025	89	4077	48
218580	8553	919	11	842	9
186367	73469	22669	72	2381	38
1525923	15216	2113	36	1196	18
3745362	2542	11	1	11	1
14123742	6969	1077	15	956	14
1053968	12859	1086	23	1025	21
1696052	10992	2564	37	1937	29
1350172	1139	202	1	202	1
931973	25489	6573	38	1790	11
13341245	0	0	0	0	0
21974849	3179	58	2	58	2
2974574	4277	334	2	0	0
29083159	1374	125	2	125	2
29089664	3366	120	1	120	1
10177511	3277	312	9	180	5
8167795	3198	206	5	186	4
23388196	690	82	3	82	3
26557249	114	0	0	0	0
452461	39275	11441	80	2258	47
3722331	2060	44	3	44	3
650825	55881	10006	86	9348	72
4579174	9834	1422	12	1238	7
1626362	15959	1039	17	766	12
2098254	5618	15	1	0	0
1531683	20591	3568	72	2885	50
24312321	1086	0	0	0	0
9962193	736	0	0	0	0
3226145	8202	1482	27	763	20
15477859	3503	74	2	74	2
237649	609	83	4	28	2
2629492	0	0	0	0	0
1262373	7730	486	12	327	8
613896	25992	2849	20	2620	16
2189560	1300	223	2	223	2
28468595	17	0	0	0	0
945790	7005	413	10	338	8
5989586	3901	452	5	408	4
11395125	944	240	9	47	2
26761563	2452	191	2	191	2
7090498	10545	78	2	0	0
53751629	0	0	0	0	0
996743	13387	153	4	112	3
8724307	957	106	5	84	4
6290143	1889	29	2	14	1
27589953	254	0	0	0	0
23119687	714	76	2	76	2
1356473	16557	1611	21	1180	12
431769	13088	2078	16	1193	12
142818	58020	8013	74	4268	36
22702771	870	29	1	29	1
2154572	6027	1141	18	337	9
21514	9939	2210	27	341	8
9497908	1234	198	6	36	1
21639020	132	20	1	20	1
18835541	98367	23255	115	10185	59
1647632	67	0	0	0	0
38079	36979	2518	71	731	15
22291783	91	0	0	0	0
10795328	1319	0	0	0	0
452672	16363	1410	38	175	7
34342785	1070	388	3	388	3
19799359	3501	207	7	130	4
20857465	183	0	0	0	0
37303509	774	0	0	0	0
9864111	1294	61	2	61	2
1578885	32596	2174	23	1183	12
1579511	8216	514	4	408	2
1243042	7211	862	27	607	16
338082	19856	1198	34	966	27
26020721	93	12	1	0	0
2285261	6405	373	7	311	5
8263081	11843	2361	25	522	8
1979482	7960	586	16	303	8
36700774	72	0	0	0	0
32790420	430	0	0	0	0
9819050	313	27	1	27	1
16462572	39416	4168	109	1233	37
14780936	16766	2734	38	2067	13
43824055	25	0	0	0	0
1544352	897	193	7	110	3
1013155	1614	381	14	310	10
539902	376	72	3	72	3
1179171	771	107	5	63	2
211655	326	48	2	37	1
455909	3432	1124	25	331	10
237641	1002	233	11	218	10
1705096	634	103	5	86	4
1705102	242	51	2	51	2
1487987	2196	282	10	130	5
46174	19275	3920	99	1408	39
41337387	90	0	0	0	0
23838382	212	0	0	0	0
24396731	330	54	2	0	0
24545319	12297	232	4	15	1
525804	2359	487	9	455	7
28971500	190	18	1	18	1
11761108	2201	138	5	138	5
211955	27472	4243	61	1065	21
2795105	2151	71	1	0	0
21510755	1039	150	3	150	3
19359918	70455	15240	96	2185	18
619201	47090	2100	39	1220	20
1481294	4908	146	5	102	2
11198392	8442	360	6	295	4
27590622	62	0	0	0	0
3681809	4889	418	7	394	6
22512318	246	0	0	0	0
27590669	186	43	2	43	2
5639956	2409	346	5	346	5
39936	59919	13207	216	7842	125
2183811	10746	1352	25	934	20
287543	66271	14247	70	5754	32
320340	4540	598	10	525	9
3160300	6564	785	18	673	15
3502252	492	77	4	77	4
26502557	7699	433	3	186	2
46181852	4794	736	17	267	7
6090525	7937	3091	42	2423	35
1966840	22752	2595	38	1657	20
22737334	13	0	0	0	0
20671119	4746	51	3	51	3
8997243	3052	46	2	46	2
39546895	960	20	1	20	1
5761655	294	15	1	15	1
3910832	6470	572	13	540	12
6447690	1226	0	0	0	0
21754264	2799	349	5	349	5
25622230	71	0	0	0	0
1466758	17801	1434	30	464	14
2333767	22292	1690	21	1438	16
20752714	1711	592	5	592	5
34516680	3164	74	3	45	2
46537830	1072	62	2	62	2
25662965	7368	128	5	128	5
33819907	503	16	1	16	1
16139415	2729	369	6	336	4
27602290	23	0	0	0	0
27124700	2962	297	8	279	7
14322532	2764	1361	9	1055	3
5046712	0	0	0	0	0
674639	5044	1336	13	94	2
21032843	95	17	1	17	1
3994523	1123	123	3	123	3
743387	17185	1223	25	826	15
4117653	2565	444	10	353	6
1626665	3895	326	12	252	9
294533	22378	6857	65	1284	18
9987951	3740	335	7	335	7
12102438	2797	320	8	169	4
22028	24961	2320	50	1167	33
11805871	2094	86	4	86	4
9054864	509	141	2	26	1
6219712	291	100	2	100	2
6219630	2793	255	7	52	3
515661	3622	1213	6	1213	6
3268483	3575	312	8	312	8
18811004	224	24	2	24	2
1583995	8892	2370	33	697	20
21710	17588	5364	62	3798	23
40964667	368	0	0	0	0
1409950	188	29	2	14	1
2684099	4368	883	18	853	16
24825331	12989	599	13	436	8
1877459	11327	629	17	504	15
9623513	4974	432	17	334	14
3054933	5780	670	9	31	2
12651058	1826	381	7	359	5
14725988	288	36	2	36	2
12061609	1827	393	8	316	6
18345264	2864	1003	18	168	4
2567511	3316	646	15	225	3
5637355	1968	110	2	0	0
20857596	458	115	1	115	1
563392	4013	530	16	239	7
1654457	15985	1603	26	616	13
5746486	837	82	4	69	3
1624266	36475	2330	58	1437	35
15919750	2988	514	6	438	4
5695214	7761	2068	16	1723	12
4464817	18498	4549	75	2643	47
908423	0	0	0	0	0
3184501	12184	3457	30	3200	24
1073739	9343	1808	25	1009	11
25352664	475	0	0	0	0
703002	1953	508	10	52	2
2374961	5046	782	16	550	10
2966201	13297	887	9	866	8
56466	48348	5577	53	3375	38
21316526	198	0	0	0	0
21316575	77	0	0	0	0
2792071	7875	1601	17	1522	15
727521	1105	210	4	25	1
7962608	5165	416	14	235	10
12730702	6212	353	4	353	4
