page_id	n_clicks	n_from_art	n_act_links	n_from_proj	n_proj_act
11494262	200	84	2	84	2
17246273	0	0	0	0	0
4147142	39	0	0	0	0
43589679	56	0	0	0	0
7221119	257	64	1	0	0
12183539	14	0	0	0	0
17353840	0	0	0	0	0
47278591	35	0	0	0	0
23990955	15	0	0	0	0
44750640	15	0	0	0	0
7650803	143	62	1	62	1
18080388	72	44	2	44	2
18638993	41	13	1	0	0
41914235	55	0	0	0	0
23480015	294	25	1	25	1
27004114	50	0	0	0	0
4065185	380	172	4	113	2
34953569	0	0	0	0	0
9695678	41	0	0	0	0
9195910	123	29	1	0	0
11744879	32	0	0	0	0
2480776	137	31	1	31	1
21440231	0	0	0	0	0
3759698	4036	719	18	281	7
2443783	10433	1502	13	39	1
473647	17100	6803	24	3157	6
1303421	1539	219	8	111	3
42948176	25	0	0	0	0
18274369	17	0	0	0	0
35125116	79	0	0	0	0
41883930	65	0	0	0	0
25983997	54	11	1	11	1
5488	68108	14318	266	8074	114
7485079	352	130	4	104	3
18667819	52	0	0	0	0
21457056	0	0	0	0	0
23403038	0	0	0	0	0
17258879	0	0	0	0	0
7510564	1073	486	13	171	5
41782201	107	31	2	0	0
16549161	0	0	0	0	0
31270593	1482	280	3	122	2
17437463	16	0	0	0	0
39831960	179	39	1	39	1
18262975	32	0	0	0	0
16262050	0	0	0	0	0
3115800	127	21	1	21	1
31770993	19	0	0	0	0
2545402	93	50	2	0	0
21415832	150	36	2	23	1
17938072	28	0	0	0	0
35051182	8098	2185	12	958	5
33477800	43	0	0	0	0
18155694	29	0	0	0	0
37087995	29	0	0	0	0
33611145	30	0	0	0	0
17906556	28	0	0	0	0
16946860	83	0	0	0	0
26045914	15	0	0	0	0
10929498	100	0	0	0	0
8206580	101	43	2	30	1
21589135	38	0	0	0	0
16564438	0	0	0	0	0
23596034	0	0	0	0	0
29154971	37	0	0	0	0
25020321	0	0	0	0	0
18798921	31	0	0	0	0
34546585	21	0	0	0	0
5491773	97	20	1	20	1
40949293	1335	689	9	470	5
27017716	0	0	0	0	0
19344541	1823	1044	2	994	1
26520787	27	0	0	0	0
639724	1140	267	7	14	1
3158056	314	116	4	39	1
464643	440	231	9	153	3
21439981	0	0	0	0	0
48432413	322	72	2	22	1
32255778	13	0	0	0	0
595962	13935	4445	78	2378	13
28941126	727	75	3	16	1
28492472	68	0	0	0	0
36703157	14	0	0	0	0
20786446	22	0	0	0	0
49398129	130	42	2	0	0
41959628	0	0	0	0	0
23402963	0	0	0	0	0
23884778	11	0	0	0	0
20954872	88	0	0	0	0
467485	10075	1883	21	281	8
27012771	0	0	0	0	0
4568051	788	122	4	97	3
35504022	321	121	4	30	2
4014325	795	381	8	363	7
42732726	41	0	0	0	0
47470950	0	0	0	0	0
13245988	291	47	2	47	2
4971457	4697	970	12	166	4
39820329	117	24	2	11	1
16069437	13	0	0	0	0
2874525	38	0	0	0	0
32698701	44	0	0	0	0
39726100	31	0	0	0	0
17246023	0	0	0	0	0
7676199	78	0	0	0	0
42024632	0	0	0	0	0
37885037	12	0	0	0	0
37972773	2090	327	4	287	2
16109338	0	0	0	0	0
534366	3515551	559962	1513	20531	25
33915335	0	0	0	0	0
13968100	0	0	0	0	0
4590842	288	75	3	33	1
3818219	87	40	2	0	0
17796054	95	0	0	0	0
38316965	34	0	0	0	0
2880080	226	48	1	0	0
31454186	602	50	3	50	3
344623	407	11	1	0	0
43090310	19	0	0	0	0
23392744	1034	267	2	267	2
18213405	33	0	0	0	0
17057474	0	0	0	0	0
33824349	493	322	5	245	3
7806224	462	46	1	0	0
14988302	298	67	2	38	1
23433371	259	0	0	0	0
46213898	41	20	1	20	1
16033722	0	0	0	0	0
38720613	62	0	0	0	0
26702846	28	0	0	0	0
3396035	1928	733	11	561	6
994228	4588	869	24	0	0
23702316	13	0	0	0	0
8560913	51	0	0	0	0
49271790	22	0	0	0	0
3750314	414	279	9	129	3
23680977	2642	310	6	0	0
1020024	83	24	1	0	0
4462076	569	94	5	72	4
20041065	225	78	3	0	0
223394	384	35	1	0	0
29750926	17	0	0	0	0
229730	33614	5923	97	237	5
25475273	20	0	0	0	0
44111812	0	0	0	0	0
4590895	354	145	2	131	1
365387	213	44	1	44	1
43955674	2912	352	4	352	4
6592110	38	0	0	0	0
44961340	84	36	1	36	1
49049727	15	0	0	0	0
17849673	11	0	0	0	0
21199354	19	0	0	0	0
419490	8638	1027	17	773	11
50025351	54	0	0	0	0
22524548	22	0	0	0	0
39725412	30	0	0	0	0
17906532	31	0	0	0	0
47570558	0	0	0	0	0
25007354	88	0	0	0	0
10930800	1819	331	3	193	2
49118705	578	197	5	197	5
41233010	22	0	0	0	0
40850319	28	11	1	11	1
18225151	33	0	0	0	0
5217669	418	13	1	0	0
17246994	0	0	0	0	0
52573462	23	0	0	0	0
16027849	105	11	1	0	0
21457051	0	0	0	0	0
28450	57706	16356	163	8682	77
45618930	112	37	1	0	0
20760296	0	0	0	0	0
15343576	454	113	2	0	0
16108724	0	0	0	0	0
469594	16	0	0	0	0
4433748	48	0	0	0	0
15144087	1089	259	6	161	1
26595387	61	15	1	15	1
41879744	0	0	0	0	0
50515337	88	40	1	0	0
4958000	497	233	4	233	4
6300031	314	47	3	20	1
37723526	72	0	0	0	0
26045818	45	0	0	0	0
9678455	557	255	3	0	0
53462967	0	0	0	0	0
9331503	91	0	0	0	0
18731473	158	32	1	32	1
15930743	165	52	2	52	2
27157511	41	0	0	0	0
1369063	1729	673	11	251	4
46864497	0	0	0	0	0
31406057	419	31	2	20	1
29038003	74	14	1	0	0
3365572	20	0	0	0	0
34843487	964	133	4	29	1
4142149	185	17	1	17	1
12350318	415	192	5	25	1
18262930	31	0	0	0	0
5912291	0	0	0	0	0
2567143	86	14	1	14	1
2718035	53	29	1	0	0
27014941	0	0	0	0	0
18154576	30	0	0	0	0
31726741	51	0	0	0	0
37470768	334	63	2	0	0
15741015	0	0	0	0	0
29923219	11	0	0	0	0
3930434	508	130	4	111	3
12219773	13	0	0	0	0
17976174	145	20	1	20	1
21090185	176	12	1	12	1
2744434	697	192	7	67	4
7983557	79	0	0	0	0
9694072	155	13	1	13	1
1869585	565	116	1	116	1
6382992	65	20	1	20	1
23669775	459	88	1	88	1
26210397	198	93	4	59	2
28139195	100	17	1	0	0
38988478	442	21	1	0	0
51293309	71	42	2	0	0
17958531	30	0	0	0	0
11526655	20	0	0	0	0
1622242	6334	2685	61	600	7
35002618	31	0	0	0	0
17896530	28	0	0	0	0
1566690	441	92	3	92	3
47150942	135	11	1	0	0
9526130	76	41	2	41	2
49004037	48	14	1	0	0
8726463	40529	7783	100	1361	18
29116599	24	0	0	0	0
1692409	246	94	2	94	2
16330909	45	15	1	0	0
3947876	972	291	6	217	2
26800877	107	0	0	0	0
42182351	179	93	5	0	0
39584707	49	0	0	0	0
16233479	42	0	0	0	0
27139113	32	0	0	0	0
33215295	23	0	0	0	0
1378633	249	0	0	0	0
6010557	1207	532	15	389	10
34489980	6224	3464	5	0	0
39335535	0	0	0	0	0
298244	1312	237	9	0	0
28530530	432	117	2	105	1
13328975	369	122	3	38	1
39199969	7034	93	2	0	0
17513717	40	0	0	0	0
3905369	46	0	0	0	0
3036959	525	86	2	0	0
18947636	13	0	0	0	0
18163164	33	0	0	0	0
4635429	584	39	2	0	0
46921694	21	0	0	0	0
1113859	393	14	1	0	0
9762771	59	32	1	32	1
12894492	29	11	1	11	1
17444768	17	0	0	0	0
4690566	94	0	0	0	0
27371	5459	775	14	595	7
16108351	0	0	0	0	0
32052315	80	0	0	0	0
12972088	27	0	0	0	0
17372066	61	0	0	0	0
294442	1810	1036	8	574	4
4430265	40	12	1	12	1
49817420	694	368	5	175	2
1748521	5216	916	16	189	4
8666911	19	0	0	0	0
27035572	478	0	0	0	0
15260374	0	0	0	0	0
16549185	0	0	0	0	0
18800834	30	0	0	0	0
21722875	11	0	0	0	0
580501	1603	504	12	238	7
25066839	0	0	0	0	0
3013894	602	0	0	0	0
2952458	580	130	4	36	1
8927698	61	0	0	0	0
4080902	196	0	0	0	0
17258892	0	0	0	0	0
3968524	1054	313	6	259	4
14464051	106	24	1	0	0
18103206	1521	100	4	61	2
2536220	109	0	0	0	0
17783	1371	285	2	274	1
30078489	23	0	0	0	0
15344151	24	0	0	0	0
18773400	33	0	0	0	0
42794	1777	162	5	162	5
52107479	0	0	0	0	0
32735436	14	0	0	0	0
36952426	0	0	0	0	0
43729920	210	93	2	76	1
21250478	595	154	2	0	0
16069363	23	0	0	0	0
3679	731	133	3	110	2
22433671	67	0	0	0	0
18270642	30	0	0	0	0
27012643	0	0	0	0	0
5444796	12	0	0	0	0
17211464	0	0	0	0	0
40193543	15	0	0	0	0
2608546	300	0	0	0	0
8351303	138	28	2	16	1
42112306	7321	431	4	382	2
20721930	73	22	1	0	0
42977686	31	0	0	0	0
52922736	319	72	1	72	1
17906595	28	0	0	0	0
36596179	0	0	0	0	0
47962305	59	19	1	19	1
40256227	67	0	0	0	0
17062682	96	0	0	0	0
5933921	1326	63	1	63	1
41160572	71	0	0	0	0
18103265	1421	33	1	33	1
10794870	86	27	1	27	1
33379399	55	0	0	0	0
26069289	45	0	0	0	0
2131569	1102	634	6	571	5
410704	624	194	3	80	1
47299312	0	0	0	0	0
9722546	87	23	1	23	1
27014103	0	0	0	0	0
4932389	146	66	1	0	0
17829190	30	0	0	0	0
31091716	90	0	0	0	0
3010362	896	140	4	48	2
5848057	134	47	1	47	1
1336334	537	0	0	0	0
996062	44	0	0	0	0
9224556	235	68	4	68	4
590684	529	197	2	197	2
49276872	186	73	2	0	0
16053017	0	0	0	0	0
5244209	234	55	3	55	3
13574573	180	39	2	39	2
18162844	51	0	0	0	0
34395	6279	2208	17	1996	7
40855885	206	13	1	13	1
1243906	949	212	5	35	2
31811329	276	24	2	24	2
18621841	55	0	0	0	0
35478568	24	0	0	0	0
43081309	42	12	1	12	1
5015303	49	0	0	0	0
50229553	1200	632	6	466	1
26045761	22	0	0	0	0
26988272	147	0	0	0	0
1067191	713	46	3	11	1
34354246	57	12	1	0	0
51568839	104	0	0	0	0
10412234	34	0	0	0	0
51317471	17	0	0	0	0
5417951	573	23	1	23	1
16848696	0	0	0	0	0
18687456	90	22	2	11	1
28053984	0	0	0	0	0
21861518	0	0	0	0	0
31623980	134	0	0	0	0
3824009	2033	520	4	489	2
436866	456	26	1	26	1
5248353	328	100	3	100	3
51887017	0	0	0	0	0
32350676	90629	20642	294	14795	159
37233519	0	0	0	0	0
16240551	96	0	0	0	0
33366865	114	54	2	27	1
21132555	32	0	0	0	0
1962549	12	12	1	12	1
18815576	33	0	0	0	0
1696762	247	50	2	33	1
17907423	28	0	0	0	0
4753871	3820	0	0	0	0
21409597	76	0	0	0	0
5462530	792	458	7	443	6
33364354	16	0	0	0	0
1674029	164	74	3	74	3
4731703	1201	424	13	196	5
21143050	19	0	0	0	0
29114304	0	0	0	0	0
32723951	104	0	0	0	0
17353981	0	0	0	0	0
14419433	42	20	1	20	1
16142315	76	0	0	0	0
5367781	5079	336	6	336	6
37534882	0	0	0	0	0
2534274	0	0	0	0	0
1762563	466	177	3	111	2
47080672	217	42	1	42	1
17876473	31	0	0	0	0
2225070	0	0	0	0	0
18147309	0	0	0	0	0
19685673	0	0	0	0	0
33795478	1013	174	6	68	4
9572469	32	0	0	0	0
2814891	91	0	0	0	0
25616460	109	23	2	12	1
293236	8843	262	14	78	4
18824879	31	0	0	0	0
13443681	548	60	2	60	2
5643551	2072	1118	19	468	6
18788628	30	0	0	0	0
9081063	218	31	1	0	0
42956959	51	14	1	0	0
42120	105810	27558	222	5852	36
12535567	28	0	0	0	0
17044	8336	1756	41	66	3
12180148	22	0	0	0	0
12987612	881	254	4	20	1
1091420	6028	2224	21	1060	6
32574059	180	11	1	11	1
185219	17133	3765	32	1286	5
33458934	225	17	1	0	0
12271472	160	32	2	32	2
1690623	231	125	4	61	2
31314195	34	0	0	0	0
29402913	109	28	2	14	1
3208995	17805	4348	70	3069	39
41505468	99	59	1	0	0
25442792	0	0	0	0	0
6950059	95	15	1	0	0
1389413	2675	171	3	158	2
2803637	2689	579	18	52	2
21689380	145	75	4	47	2
10024516	89	37	2	37	2
7530578	382	13	1	13	1
35913015	12	0	0	0	0
25547477	0	0	0	0	0
10842641	84	39	2	39	2
33505804	1395	420	3	420	3
5728575	44	0	0	0	0
14538637	306	0	0	0	0
14419409	0	0	0	0	0
1729032	5041	2394	34	1515	14
32359502	0	0	0	0	0
263887	310	76	3	0	0
40682821	2037	119	3	47	1
15281177	22	0	0	0	0
22345838	40	0	0	0	0
28030908	477	89	4	89	4
200783	1205	149	7	22	2
19550443	87	0	0	0	0
16069392	12	0	0	0	0
19661132	42	0	0	0	0
19807384	564	119	5	14	1
2505086	69	0	0	0	0
36515941	16	0	0	0	0
15293987	2413	143	3	126	2
23885062	11	0	0	0	0
18584231	1615	683	6	584	3
40333722	857	92	1	92	1
17905431	29	0	0	0	0
16896416	32	0	0	0	0
11706035	233	25	1	25	1
5493846	1119	433	8	105	1
1786723	141	0	0	0	0
17242074	0	0	0	0	0
4103523	17	0	0	0	0
201446	2803	966	20	576	10
25955408	1993	948	12	465	3
16241750	0	0	0	0	0
23745500	47	0	0	0	0
17232852	0	0	0	0	0
9816662	118	16	1	16	1
18800600	40	0	0	0	0
2289135	119	18	1	0	0
48566508	348	90	1	90	1
5460470	2177	902	14	127	3
17062	27445	6356	107	2360	34
9891678	1176	775	13	0	0
21925760	0	0	0	0	0
19303948	35	0	0	0	0
18356143	30	0	0	0	0
38294650	190	74	3	0	0
40710021	2078	184	6	12	1
9266729	267	127	5	107	4
15567463	0	0	0	0	0
18224918	29	0	0	0	0
16963383	740	313	8	230	6
26014507	0	0	0	0	0
25008161	17	0	0	0	0
20751714	831	318	6	135	2
46922978	76	0	0	0	0
37119096	286	86	2	69	1
17018203	376	42	2	42	2
9719065	55	0	0	0	0
27163932	0	0	0	0	0
18224802	33	0	0	0	0
18224639	35	0	0	0	0
18213175	33	0	0	0	0
32581674	51	14	1	0	0
37899242	91	37	2	17	1
18164238	44	0	0	0	0
36670423	22	0	0	0	0
4017793	863	156	6	139	5
42307613	143	17	1	0	0
5200367	181	23	2	23	2
459850	16500	5004	90	3214	41
36606968	900	256	3	256	3
57059	10931	3139	33	2554	18
16221497	0	0	0	0	0
23577341	18	0	0	0	0
43276311	1322	156	4	71	1
44791215	15894	1988	19	1374	9
14078237	11	0	0	0	0
17354650	0	0	0	0	0
16158111	0	0	0	0	0
5032635	17	0	0	0	0
1356724	4310	1688	13	1530	7
21077045	52	0	0	0	0
162724	11144	2101	34	1790	21
43200040	0	0	0	0	0
18022576	3824	1422	11	979	5
20625913	106	16	1	0	0
12180066	37	0	0	0	0
28753752	0	0	0	0	0
22129624	61	18	1	0	0
1601816	3463	635	16	280	5
27014451	0	0	0	0	0
25547446	13	0	0	0	0
42503749	32	0	0	0	0
26078203	2146	717	8	225	5
10160590	14	0	0	0	0
33881288	2454	907	5	23	2
1384484	2964	164	2	152	1
34591893	39	0	0	0	0
16800963	1828	273	4	273	4
31596081	529	62	2	0	0
37822375	180	56	2	0	0
4164984	868	235	3	205	1
3045932	4280	1173	19	40	2
2558596	32	18	1	18	1
16069561	26	0	0	0	0
44743172	405	52	1	52	1
10158543	265	20	1	0	0
17533147	0	0	0	0	0
18262933	31	0	0	0	0
214484	5024	603	20	0	0
28978331	87	25	2	12	1
34132231	243	84	1	84	1
34234333	0	0	0	0	0
1185040	3390	969	20	498	8
17257688	11	0	0	0	0
29264864	22	0	0	0	0
2174148	884	97	3	32	1
13706667	413	123	2	112	1
22477361	0	0	0	0	0
22477034	0	0	0	0	0
5449	1693	156	2	145	1
19845085	24	0	0	0	0
25547464	46	0	0	0	0
706	3951	641	9	564	4
4412356	21	0	0	0	0
44491514	123	24	1	24	1
35181552	906	215	5	99	2
21850914	18	0	0	0	0
14122520	29	0	0	0	0
16997252	115	0	0	0	0
37768893	0	0	0	0	0
26046341	137	0	0	0	0
2491277	495	281	5	14	1
13077259	581	258	9	117	5
25610946	349	0	0	0	0
4772393	12	0	0	0	0
4987703	148	0	0	0	0
1905521	550	68	3	26	1
47255153	16	0	0	0	0
41476859	535	44	2	25	1
36661067	37	16	1	0	0
44483459	127	52	1	0	0
17615335	32	0	0	0	0
33923235	47	0	0	0	0
53531922	0	0	0	0	0
51090978	0	0	0	0	0
22490141	26	0	0	0	0
15268541	58	24	2	24	2
27457	431	14	1	0	0
6003	579	163	3	104	1
13802766	17	0	0	0	0
17707449	56	20	1	20	1
8530915	13	0	0	0	0
1863591	300	135	5	90	4
11804564	696	198	7	53	2
17177872	0	0	0	0	0
43767078	0	0	0	0	0
7063634	17	0	0	0	0
363265	613	82	4	0	0
33113831	230	137	1	137	1
27366180	177	56	2	39	1
9262552	32	0	0	0	0
53528	41016	5326	74	2644	28
18224494	31	0	0	0	0
16084092	0	0	0	0	0
8857502	123	0	0	0	0
20496138	207	0	0	0	0
15996442	274	43	2	0	0
53257334	0	0	0	0	0
15975178	17	0	0	0	0
20822496	683	305	2	281	1
10126848	177	70	4	35	2
39037031	192	41	3	11	1
17354815	0	0	0	0	0
8850642	284	24	1	24	1
38375843	14	0	0	0	0
17214182	0	0	0	0	0
22517750	291	0	0	0	0
6754447	19	0	0	0	0
2804578	398	0	0	0	0
17905347	28	0	0	0	0
12541574	523	249	2	218	1
18810118	30	0	0	0	0
31145798	261	21	1	21	1
48223080	21	0	0	0	0
2671141	44	0	0	0	0
11516422	3394	774	18	436	9
19134	577	84	2	84	2
18155333	28	0	0	0	0
6545490	2286	330	8	0	0
26259800	12	0	0	0	0
25598326	170	89	5	62	4
39394119	2487	1388	10	390	3
9234684	65	35	1	35	1
5658013	871	379	8	105	2
30211784	13	0	0	0	0
8489669	178	69	2	0	0
9194705	995	243	4	0	0
5433445	4666	226	4	0	0
5745906	0	0	0	0	0
22479013	0	0	0	0	0
21721573	35	0	0	0	0
12030689	1090	85	6	28	2
36767549	61	0	0	0	0
18229461	32	0	0	0	0
13967936	0	0	0	0	0
25682407	455	172	7	52	1
30046789	13	0	0	0	0
20071912	117	0	0	0	0
35553041	13	0	0	0	0
53298512	0	0	0	0	0
52159015	142	43	3	28	2
44903882	64	0	0	0	0
15984774	0	0	0	0	0
10255786	810	234	2	0	0
22112415	26	0	0	0	0
19599929	62447	22254	196	10983	76
24467711	0	0	0	0	0
765924	4614	1991	38	1050	15
51582792	344	31	2	0	0
290009	619	257	5	149	2
873130	0	0	0	0	0
13294956	534	222	4	120	2
16576917	1010	158	1	158	1
17921576	28	0	0	0	0
44447047	13	0	0	0	0
7964388	16779	2363	14	31	1
19078724	31	0	0	0	0
48830348	471	0	0	0	0
24999417	405	57	3	46	2
46261953	124	11	1	0	0
52679543	62	0	0	0	0
3948664	97	0	0	0	0
39198461	17	0	0	0	0
35477961	34	12	1	0	0
51408391	14	0	0	0	0
17224706	0	0	0	0	0
43549030	0	0	0	0	0
15256538	12	0	0	0	0
22507671	17	0	0	0	0
26476149	39	0	0	0	0
31862257	683	0	0	0	0
28897698	646	351	2	0	0
43333189	1496	221	5	43	1
14201284	29	11	1	0	0
27375104	1427	174	5	40	1
10233226	376	53	2	0	0
23149963	12900	2789	39	2424	18
11813143	212	122	3	122	3
33191989	28	0	0	0	0
27014321	0	0	0	0	0
12291628	16	0	0	0	0
28700980	0	0	0	0	0
21539042	0	0	0	0	0
391481	5657	1490	26	1189	15
32406398	39	0	0	0	0
8043	2393	364	6	330	5
33576741	53	21	1	21	1
30674245	28	13	1	13	1
36166954	53	0	0	0	0
6643663	51	0	0	0	0
16724913	14	0	0	0	0
37923137	128	16	1	16	1
3963389	1160	28	1	0	0
30762214	133	28	1	28	1
18643517	25	0	0	0	0
21237050	0	0	0	0	0
902095	10933	2610	37	919	9
17242025	11	0	0	0	0
5861497	59	13	1	0	0
35012853	0	0	0	0	0
802146	68370	6452	99	2616	14
47673629	0	0	0	0	0
420855	58509	6681	40	4350	13
2911007	12	0	0	0	0
46285156	21	0	0	0	0
51564440	63	0	0	0	0
47436448	0	0	0	0	0
23884860	0	0	0	0	0
25523118	36	16	1	16	1
33650030	47	0	0	0	0
35207490	138	72	3	72	3
26045801	17	0	0	0	0
27015079	31	0	0	0	0
7128097	12786	5264	29	431	8
51231531	12	12	1	12	1
2302186	2223	545	11	182	6
17876529	29	0	0	0	0
15523946	56	31	1	31	1
1882151	2023	30	2	30	2
9476752	1525	16	1	0	0
11876255	8737	164	3	127	2
18784069	30	0	0	0	0
16800690	1870	442	5	231	4
13007493	24	0	0	0	0
1246506	1746	748	14	574	9
27980724	11	0	0	0	0
7114215	345	100	4	0	0
635668	231	58	3	58	3
626864	765	259	11	94	4
39160506	11	0	0	0	0
8806530	65	0	0	0	0
17906730	27	0	0	0	0
841479	13	13	1	13	1
24941304	1453	754	2	14	1
17212650	0	0	0	0	0
877969	591	253	4	229	2
8427755	3050	721	5	638	3
32433286	84	15	1	0	0
16005130	31	0	0	0	0
19045480	74	0	0	0	0
45574430	11	0	0	0	0
37901567	289	64	3	51	2
16982487	0	0	0	0	0
16102300	216	52	3	34	2
17247015	1574	0	0	0	0
3149101	20	0	0	0	0
49116409	323	50	2	50	2
49120345	0	0	0	0	0
32514509	75	11	1	11	1
28344297	107	32	2	32	2
40221591	157	0	0	0	0
34546573	36	0	0	0	0
38956172	19	0	0	0	0
3698632	119	0	0	0	0
38949981	43	19	1	19	1
12304303	3200	683	20	338	11
18542247	30	0	0	0	0
36936958	24	0	0	0	0
50770307	133	0	0	0	0
28448906	17	0	0	0	0
10116478	36	0	0	0	0
1166185	2017	177	6	123	4
23630573	0	0	0	0	0
17487808	156	43	3	27	2
47136396	18	0	0	0	0
25547702	17	0	0	0	0
30372825	208	90	2	90	2
44683	896	149	6	76	2
11990080	173	22	2	22	2
37992758	1221	133	5	17	1
44969514	481	0	0	0	0
4354148	149	12	1	0	0
29017132	0	0	0	0	0
32621613	0	0	0	0	0
16158182	31	0	0	0	0
17954655	31	0	0	0	0
11493133	999	424	5	82	1
51408431	14	0	0	0	0
39773471	0	0	0	0	0
22479010	15	0	0	0	0
47393506	15	0	0	0	0
24113641	4219	1252	9	175	2
16850418	2753	51	1	0	0
13785590	573	68	3	0	0
4884280	352	105	5	34	2
51242503	0	0	0	0	0
3050775	478	234	9	66	4
3873269	118	21	1	21	1
40635969	17	0	0	0	0
12879572	12	0	0	0	0
33450024	23	0	0	0	0
17818716	29	0	0	0	0
8178854	119	23	1	23	1
18030538	692	389	3	0	0
3557265	102	11	1	0	0
4174880	3959	989	9	52	2
625842	282	60	2	60	2
31735269	0	0	0	0	0
413445	1321	373	3	373	3
22490198	15	0	0	0	0
18213667	30	0	0	0	0
3484036	806	138	3	70	2
9224519	15	0	0	0	0
32530243	37	0	0	0	0
1058274	683	132	3	0	0
31227894	11479	924	14	428	7
11813321	194	77	2	77	2
15774079	11	0	0	0	0
8172011	102	43	2	17	1
11197425	125	0	0	0	0
17806	653	15	1	0	0
11360300	77	13	1	0	0
45241379	29	0	0	0	0
14713529	104	32	1	0	0
