page_id	n_clicks	n_from_art	n_act_links	n_from_proj	n_proj_act
33562695	45	0	0	0	0
27572304	20	0	0	0	0
29100656	537	65	3	11	1
493688	36463	6405	103	1038	9
671436	6352	2613	10	165	3
28897698	646	351	2	0	0
25212092	1622	810	17	230	8
617807	1394	423	9	280	7
3376823	498	213	6	52	2
292101	3198	321	9	163	5
1808036	8854	3065	29	659	7
9538233	174	24	1	0	0
741293	2187	622	11	23	1
33112462	167	38	2	24	1
30914656	1037	686	6	454	2
35291144	115	13	1	13	1
36969	45336	6161	140	0	0
9734782	763	377	12	72	2
16806410	2743	771	3	771	3
16801915	1975	104	4	104	4
16801071	3276	247	4	233	3
366517	4129	802	17	607	12
35390908	70	46	2	0	0
90760	8386	1807	25	678	7
35450747	157	29	1	0	0
24643132	4015	195	5	28	2
35297651	60	0	0	0	0
516995	895	110	6	87	4
622961	8224	832	30	0	0
6554206	1098	510	11	458	9
35596850	1066	94	2	0	0
5051699	550	53	2	31	1
35015005	111	20	1	20	1
35016427	79	11	1	0	0
34333595	95	14	1	0	0
33588602	137	0	0	0	0
33516231	136	27	2	27	2
35270792	74	0	0	0	0
35271116	49	0	0	0	0
35272902	57	0	0	0	0
35273568	138	0	0	0	0
35661956	110	0	0	0	0
35409108	409	41	2	0	0
2458523	6567	1204	20	15	1
310693	9583	4312	57	1839	18
13627849	152	23	1	0	0
35838810	60	0	0	0	0
5090004	36	0	0	0	0
4917059	24	0	0	0	0
23197888	132	13	1	13	1
36173142	15	0	0	0	0
15355557	1072	144	1	144	1
31649552	252	32	2	0	0
36267146	1825	1148	15	745	8
36343361	85	21	1	21	1
36358637	68	0	0	0	0
9555087	7803	3564	67	1060	19
35596799	77	0	0	0	0
36392057	63	0	0	0	0
36363312	0	0	0	0	0
9256407	169	0	0	0	0
22793013	141	15	1	0	0
15006469	86	0	0	0	0
32690202	1565	408	4	0	0
21121037	129	0	0	0	0
36057278	0	0	0	0	0
31882112	258	12	1	0	0
29388647	177	42	1	0	0
24642153	141	0	0	0	0
29823642	170	0	0	0	0
25138282	200	0	0	0	0
1424378	2232	125	2	28	1
458985	4752	1135	17	748	6
11358539	1134	132	2	113	1
31897069	3242	382	12	16	1
36581587	45	11	1	0	0
771519	2987	238	8	186	6
36602435	569	17	1	0	0
1100777	1517	292	6	219	3
29055001	240	58	1	0	0
17418976	404	72	2	0	0
28941488	20	0	0	0	0
6944030	821	94	3	94	3
33261300	82	0	0	0	0
1033916	59	0	0	0	0
28125463	225	0	0	0	0
12310843	1612	97	1	97	1
36677367	650	181	2	157	1
36677792	473	127	1	127	1
36678006	2546	256	1	256	1
36678379	325	0	0	0	0
23747299	76	0	0	0	0
8176224	544	68	2	0	0
3616989	102	0	0	0	0
29933761	195	29	1	0	0
36573854	391	160	6	105	3
10955183	235	34	2	34	2
4524983	643	35	2	35	2
31388879	281	132	6	12	1
36856978	17689	5353	71	2060	23
17328216	5838	1103	18	256	3
37013257	44	0	0	0	0
18043978	1054	0	0	0	0
18021403	2966	39	2	12	1
35476086	795	297	7	266	5
8668478	1079	376	8	242	5
2077672	591	111	3	82	1
6953778	1654	447	5	327	3
186625	16017	1237	23	480	1
5068278	1233	326	7	173	3
16069333	23	0	0	0	0
37963788	844	147	6	100	4
3208721	2101	557	15	127	3
2794291	656	304	8	194	4
9996091	365	82	3	42	1
934206	8226	1802	34	814	16
16285723	168	24	1	24	1
879374	3353	626	25	215	7
14712754	1554	316	7	275	5
18493082	1118	190	6	49	1
32811410	4033	1102	12	613	5
43195862	3855	1544	23	789	10
30865612	1169	172	6	90	3
43171189	2446	897	19	330	6
36419010	1576	119	2	77	1
654515	219	34	2	0	0
4251033	187	30	1	30	1
27678304	305	0	0	0	0
12180799	354	0	0	0	0
2108164	1283	272	11	62	2
30875850	10867	4414	56	1575	18
5619689	774	409	8	326	5
13111079	199	70	4	39	2
33407163	1636	571	9	519	6
6018478	999	244	3	202	2
201208	1329	425	14	67	3
4839407	1066	240	7	170	3
7798043	0	0	0	0	0
6539217	982	56	3	28	2
2735817	1423	422	12	389	9
23909654	2878	314	3	314	3
25654	589	55	1	55	1
56746	7229	532	9	520	8
35908487	275	0	0	0	0
30870171	692	206	3	172	1
622763	8179	3560	33	3255	23
515572	3007	1062	24	625	14
693237	1666	268	7	166	4
12534622	612	37	1	37	1
1863527	550	42	2	42	2
27067	56081	10757	237	5183	76
32104696	1043	464	8	26	1
21298487	3032	1683	13	1604	10
355033	5097	1691	34	930	14
39666356	234	91	2	91	2
877492	28768	11896	107	5461	57
20882460	143	23	2	12	1
20847192	261	13	1	0	0
21143050	19	0	0	0	0
39744861	11	0	0	0	0
52593	61063	12658	156	7855	50
459850	16500	5004	90	3214	41
3854440	798	175	7	175	7
558192	562	42	3	42	3
16459063	953	30	1	30	1
37524933	41	0	0	0	0
142547	10881	3176	83	1363	26
40198709	472	28	1	28	1
40602423	1622	0	0	0	0
44251	35957	9610	97	7607	41
20026306	38562	8994	137	3773	35
40758280	640	205	5	205	5
40649286	538	27	2	0	0
23295366	499	166	1	166	1
529667	33711	14519	88	8564	44
40843888	289	17	1	0	0
40872667	500	29	2	0	0
40901044	323	11	1	11	1
9544911	1893	95	6	78	5
4384863	756	259	5	199	3
40955884	1476	143	3	143	3
40904777	413	21	1	0	0
40904812	1034	27	2	11	1
39698049	305	0	0	0	0
1052724	375	109	3	49	2
10183030	69	16	1	16	1
41227510	1388	111	6	42	2
787824	3596	832	9	543	3
40455469	573	221	5	221	5
1148408	4487	572	24	283	13
538629	5004	2027	29	1370	17
8573991	125	0	0	0	0
38425389	152	45	2	45	2
39647486	151	0	0	0	0
1384484	2964	164	2	152	1
1676875	2185	698	15	662	12
3080754	2329	346	11	195	6
36558626	170	0	0	0	0
3339180	908	199	7	122	6
14310414	193	65	4	51	3
5736368	556	260	9	120	4
41504323	117	12	1	12	1
39598794	671	447	4	436	3
7150483	1007	315	6	287	4
41783795	508	62	3	50	2
41793020	0	0	0	0	0
676634	7531	3100	25	2653	18
6647231	7847	2246	27	21	1
2222124	242	27	2	0	0
17214425	6831	144	4	14	1
4994154	8564	716	19	113	3
14449033	1737	188	7	0	0
4655918	28891	7919	124	3997	83
3632399	55	0	0	0	0
2585870	4869	385	15	44	2
42377949	69	17	1	17	1
27952630	93	0	0	0	0
42414764	75	0	0	0	0
21388	21974	1118	16	837	5
23363864	190	53	2	28	1
588207	3817	1003	25	522	13
1491614	1183	102	4	51	1
164097	6985	1242	30	595	6
7576321	2402	287	5	178	1
11535302	112	0	0	0	0
29381887	489	123	3	0	0
42715896	251	104	3	0	0
43001953	226	0	0	0	0
38545572	693	425	7	392	5
1265393	29226	11115	104	6990	37
18608397	3854	1810	27	1729	23
1108889	4027	966	11	244	5
51884	42333	10599	126	4348	13
41781537	27	0	0	0	0
496519	12729	4530	53	2659	14
40904483	214	45	2	33	1
163054	29134	6267	109	2228	32
851259	4460	858	21	400	9
1526860	7245	2143	37	1071	13
39447117	91	13	1	0	0
70842	148204	21960	157	7540	56
28580	12892	2398	39	428	12
57808	29080	6369	90	4189	36
42117664	81	0	0	0	0
90513	201	87	1	0	0
90521	1932	836	9	0	0
42345073	19829	4348	63	2523	18
2418420	1603	574	6	510	3
1813703	904	277	11	93	6
1359702	326	54	2	54	2
82430	30096	8334	153	2550	23
26451793	5184	363	7	45	1
42446419	1496	152	2	152	2
14687290	5572	2399	26	1157	10
3750314	414	279	9	129	3
44567223	261	0	0	0	0
9329483	23553	2710	37	1217	19
264097	11147	3504	29	2392	17
1378594	145	14	1	14	1
44167816	276	102	3	15	1
2185	81569	14132	240	3246	43
593451	5295	1074	25	520	6
22112814	49178	3569	55	201	3
14302022	542	65	1	65	1
13222061	1233	319	3	303	2
99388	3035	1334	15	992	11
31923014	809	308	4	255	3
9547574	319	117	3	12	1
45426687	0	0	0	0	0
45595151	1174	649	5	610	4
137007	11389	3612	47	408	6
2926739	2255	511	10	300	3
1394693	2122	409	7	244	2
1312500	3489	681	7	543	3
1203863	2329	612	10	474	6
3791894	7307	3368	27	2868	15
3791898	10186	3759	22	3355	13
190287	26724	9568	77	6547	34
46670627	83	40	1	0	0
46677792	70	0	0	0	0
9279	161266	8507	161	1727	14
20033586	1719	322	7	287	5
710102	748	82	4	63	3
8919363	1640	552	7	493	4
47080672	217	42	1	42	1
159433	46382	9232	137	4061	17
16007386	2087	52	2	52	2
30404372	800	426	11	320	4
18745981	154	66	2	21	1
620472	79	0	0	0	0
498319	434	122	3	80	1
44679	7232	929	25	376	11
18759386	269	16	1	16	1
46888085	174	76	2	0	0
1037934	3573	604	11	486	8
2210438	1479	78	3	78	3
342584	9995	3120	40	1480	14
1368585	423	113	3	93	2
41366080	18	0	0	0	0
28821446	611	11	1	11	1
1255721	20223	3363	29	1540	20
1709252	74	0	0	0	0
15641152	322	102	3	84	2
13416764	468	22	1	22	1
1185040	3390	969	20	498	8
4623698	3642	1055	6	31	1
48789709	401	244	5	223	4
5347825	564	266	6	227	4
8371462	288	58	2	34	1
48795735	372	209	5	191	4
23685620	460	32	1	32	1
44255559	1268	473	7	392	4
36707058	391	0	0	0	0
38555195	32	0	0	0	0
32201715	60	13	1	13	1
43519929	144	0	0	0	0
409710	2314	592	12	406	5
42653858	63	0	0	0	0
41746895	13	0	0	0	0
42828745	17	0	0	0	0
41731982	36	0	0	0	0
47242020	115	15	1	15	1
48508397	114	0	0	0	0
40897605	815	15	1	0	0
40899460	415	59	2	0	0
40870737	494	40	2	0	0
41278990	994	64	3	31	1
40720488	1152	15	1	0	0
28466729	2019	30	2	0	0
41317826	985	53	2	0	0
40729228	1059	66	4	26	2
31340100	258	0	0	0	0
26744317	10200	1049	23	317	6
3045552	3856	1920	23	1336	9
346014	42737	15101	189	9115	67
280973	5661	1964	26	1389	12
49114443	312	11	1	11	1
20049770	136	0	0	0	0
47720874	312	104	5	104	5
35424597	410	243	3	215	1
48791936	749	363	8	145	3
36856453	216	19	1	0	0
2514	8928	1805	57	373	10
11055416	5471	1388	14	1048	10
50229553	1200	632	6	466	1
44791215	0	0	0	0	0
4663597	9762	3906	41	2800	25
23295289	76	0	0	0	0
16576917	1010	158	1	158	1
2535862	975	45	1	45	1
1110636	683	45	3	45	3
18102956	508	27	1	27	1
1428007	2387	51	1	51	1
11378216	5780	71	2	71	2
5934062	5181	74	2	74	2
18103154	419	46	2	33	1
18103165	271	22	1	22	1
16577018	912	43	1	43	1
2805394	7609	120	4	90	2
13617846	1273	60	1	60	1
18103197	995	40	2	29	1
16567964	1074	40	1	40	1
5557270	441	30	1	30	1
16567991	3191	223	1	223	1
5933620	774	29	1	29	1
5934440	7526	87	3	87	3
14101580	897	187	2	187	2
10748618	935	11	1	0	0
30625300	28356	4874	91	1193	14
43000081	311	25	1	25	1
49029925	615	75	1	75	1
42824673	47876	15337	79	9607	40
50361937	2252	1599	12	1477	9
1981069	6285	841	12	136	2
31705156	526	76	4	0	0
40681446	336	45	2	0	0
40730116	423	12	1	0	0
40904417	748	82	4	14	1
50390023	450	40	2	0	0
31810896	43	0	0	0	0
459306	420	50	3	26	2
47550279	31	0	0	0	0
47556934	130	11	1	0	0
45616440	270	148	4	41	2
47058510	163	14	1	14	1
40682821	2037	119	3	47	1
41272817	655	58	2	0	0
40674541	627	0	0	0	0
45427897	20	0	0	0	0
40793381	956	54	3	32	2
42228337	865	27	2	0	0
41816878	32	0	0	0	0
40720909	1494	60	3	0	0
1511202	1126	444	9	382	6
67393	52623	11203	175	8092	91
22866422	7423	0	0	0	0
49362591	177	41	2	41	2
4588698	3105	862	20	408	7
917088	1906	788	6	776	5
3075482	2751	1520	11	1381	6
51622498	17	0	0	0	0
11479	24463	8648	71	5654	16
2058852	24743	2131	38	644	11
31470770	1110	0	0	0	0
51847976	133	89	2	0	0
656948	21275	2321	46	164	6
38762388	32833	15966	150	9350	42
1378629	128	18	1	18	1
8040791	48	0	0	0	0
2998986	65	0	0	0	0
18593889	237	12	1	0	0
2726861	158	13	1	13	1
378635	910	323	7	176	5
21689380	145	75	4	47	2
9787218	268	12	1	12	1
8611104	10906	471	14	192	7
17444557	225	27	1	27	1
39100753	29	0	0	0	0
8531278	40	0	0	0	0
10651207	51	0	0	0	0
2998981	85	16	1	16	1
39101318	34	0	0	0	0
39106192	53	0	0	0	0
39140710	74	0	0	0	0
26222549	216	38	1	0	0
788100	606	69	1	69	1
39193719	29	0	0	0	0
69139	8891	502	5	22	1
39100287	92	0	0	0	0
39145170	40	0	0	0	0
12948699	1290	591	12	394	7
1237639	826	66	4	15	1
5329382	761	236	5	46	2
2423689	1191	417	6	29	1
3010362	896	140	4	48	2
38744270	183	0	0	0	0
451798	1400	226	12	122	7
20751714	831	318	6	135	2
21305407	111	12	1	0	0
22219355	1645	981	5	36	2
24823051	816	50	1	50	1
11697628	768	65	2	65	2
12871844	56	0	0	0	0
38007849	194	131	4	15	1
1819724	312	104	4	57	2
2161891	665	189	7	102	4
21311591	571	215	5	86	2
11251060	1050	78	3	19	1
12687461	77	13	1	13	1
889986	493	126	2	64	1
23018136	2010	61	4	45	3
1157915	374	115	4	71	2
9609236	1428	168	6	84	2
13749356	959	195	3	183	2
37484625	109	27	1	0	0
37823815	17	0	0	0	0
37901567	289	64	3	51	2
33246415	1141	72	2	72	2
29482700	2928	639	3	545	2
22060649	1193	254	5	214	3
35478595	62	0	0	0	0
36497053	4621	167	4	0	0
38217620	174	77	4	37	2
38582377	190	23	1	0	0
38659469	1669	18	1	0	0
50813177	666	347	6	0	0
49176613	186	36	1	36	1
42051658	129	52	1	52	1
42065932	87	0	0	0	0
42051718	2682	0	0	0	0
42063644	98	0	0	0	0
42065355	74	0	0	0	0
42051689	104	16	1	16	1
39019046	170	33	3	11	1
36075090	379	43	1	43	1
46402717	116	29	1	29	1
46361077	173	12	1	12	1
46461930	249	31	1	31	1
39125784	44	0	0	0	0
16517838	2185	443	12	311	6
33600909	1046	166	6	166	6
32510082	682	48	2	36	1
47838749	56	20	1	20	1
32352078	542	65	3	65	3
30985990	1317	578	4	525	2
32433783	477	120	3	120	3
32433917	608	174	2	174	2
32433957	356	144	2	144	2
32587413	246	12	1	12	1
39100405	13	0	0	0	0
5163460	80	17	1	17	1
20906409	1028	368	5	314	3
39099630	0	0	0	0	0
23769768	124738	14162	108	3191	20
6969063	1805	699	9	371	1
35477961	34	12	1	0	0
447726	2297	609	9	507	5
322334	6976	2188	39	1413	21
839051	1458	670	10	367	3
52166221	57	21	1	21	1
52172377	79	42	1	0	0
393817	6652	1718	32	655	10
3720268	231	16	1	0	0
22508005	219	12	1	12	1
19795056	932	71	1	71	1
1812595	1300	732	13	614	9
2564692	749	279	4	202	2
42095385	398	184	4	58	2
52261729	36	0	0	0	0
8210848	655	239	1	0	0
26970863	582	59	3	18	1
11792174	157	0	0	0	0
27340139	412	13	1	13	1
23332812	318	22	1	22	1
22420169	113	0	0	0	0
2352955	213	36	1	36	1
328642	936	400	11	168	6
3096686	258	138	3	13	1
51396667	20	0	0	0	0
49884967	4084	1866	9	1084	2
52001870	91	0	0	0	0
25165840	21	0	0	0	0
38577619	1235	427	7	0	0
213567	6157	1557	31	1062	13
52915580	36613	8165	19	5656	8
515538	11967	2883	34	464	7
441438	1278	588	12	267	4
3491659	2408	339	6	156	2
45127	103158	20134	260	2109	26
36896	213004	22741	260	3545	37
53257334	0	0	0	0	0
53261632	0	0	0	0	0
53264717	0	0	0	0	0
34314588	32	0	0	0	0
34736311	12	0	0	0	0
30936984	46	0	0	0	0
503738	8166	1897	39	837	7
19739162	319	98	3	0	0
4745	55093	10009	185	1209	13
595487	5390	995	10	210	5
12234697	1071	413	10	371	7
35322523	130	34	2	0	0
53087873	0	0	0	0	0
50352904	510	15	1	0	0
16984753	4351	373	1	0	0
20568148	27803	3272	10	692	1
1786785	238	0	0	0	0
15382029	80	0	0	0	0
1380679	206	11	1	11	1
1096824	160	67	2	0	0
7319079	253	68	3	57	2
1786655	278	17	1	0	0
727038	4244	1795	40	950	13
9794253	138	0	0	0	0
1660021	432	41	3	11	1
1786771	247	0	0	0	0
462554	460	25	1	25	1
1747323	403	39	3	25	2
2326683	155	13	1	13	1
11898305	109	0	0	0	0
1790373	309	75	3	75	3
8216926	141	15	1	15	1
1786788	541	71	2	16	1
1735552	298	19	1	19	1
1786723	141	0	0	0	0
1786650	254	45	3	45	3
9794251	108	0	0	0	0
1786765	198	0	0	0	0
1786790	345	0	0	0	0
1786791	253	0	0	0	0
1786766	354	0	0	0	0
1786793	467	54	4	36	3
1786768	154	12	1	12	1
1786651	243	0	0	0	0
4443628	187	11	1	0	0
1786796	361	30	2	12	1
1380650	197	25	2	12	1
1786752	158	11	1	11	1
1786770	198	0	0	0	0
1786795	160	0	0	0	0
1786753	298	0	0	0	0
9794303	199	13	1	13	1
1786754	203	0	0	0	0
1786757	224	17	1	0	0
1786676	309	0	0	0	0
1786688	475	19	1	0	0
1786758	272	12	1	12	1
9794294	200	0	0	0	0
1786690	263	0	0	0	0
1786759	258	0	0	0	0
1786774	160	0	0	0	0
1786693	449	27	2	11	1
1786772	258	0	0	0	0
1786696	176	0	0	0	0
1786777	167	0	0	0	0
1786780	287	19	1	19	1
1786761	404	11	1	11	1
2704726	28045	3956	33	130	4
7462604	508	205	5	103	3
1746903	214	11	1	0	0
14191474	14	0	0	0	0
14219052	55	0	0	0	0
15151727	0	0	0	0	0
2173433	186	24	1	24	1
14164760	36	0	0	0	0
14293039	35	0	0	0	0
14158626	51	0	0	0	0
8686452	0	0	0	0	0
498321	6153	1291	28	711	11
1786781	404	23	2	12	1
15351244	30	0	0	0	0
15351320	18	0	0	0	0
15351353	20	0	0	0	0
15351390	12	0	0	0	0
15351505	15	0	0	0	0
7258068	283	78	1	78	1
1790350	942	202	5	182	4
1786674	384	31	2	13	1
6794745	195	37	1	0	0
9794286	184	0	0	0	0
1786732	229	18	1	18	1
9794265	120	12	1	12	1
9794230	226	13	1	13	1
1786749	218	34	1	0	0
1786751	419	55	3	37	2
2880080	226	48	1	0	0
1786710	219	13	1	0	0
9794244	129	0	0	0	0
1786737	192	13	1	0	0
1786713	314	0	0	0	0
8216911	37	0	0	0	0
9794249	191	0	0	0	0
1316008	469	78	3	55	2
1786786	300	32	2	13	1
8216878	253	0	0	0	0
1786700	1091	156	6	142	5
2880111	183	12	1	0	0
2591704	755	50	4	28	2
12224628	120	29	2	15	1
1369063	1729	673	11	251	4
2159589	426	70	3	35	2
9076231	2298	78	2	17	1
409253	150	0	0	0	0
3623664	487	160	2	160	2
1442021	161	0	0	0	0
883457	524	97	3	79	2
392253	2302	291	9	234	5
12185	317	74	1	74	1
7475352	5526	1216	25	1038	18
1547453	391	83	3	63	2
246442	2149	105	4	56	3
14662899	531	13	1	0	0
2018974	169	39	2	39	2
2018947	108	23	1	23	1
2822883	33	12	1	12	1
1587104	169	16	1	16	1
2018930	187	65	3	53	2
2826827	115	30	1	30	1
2826936	65	26	1	26	1
2826825	89	21	1	21	1
2018920	155	74	2	74	2
2822856	43	0	0	0	0
2822860	29	0	0	0	0
2822734	65	12	1	0	0
2822863	14	0	0	0	0
2822865	18	0	0	0	0
2822869	46	0	0	0	0
2822894	40	12	1	12	1
2822891	51	11	1	11	1
2822886	46	0	0	0	0
1587018	233	40	3	40	3
2822902	68	12	1	0	0
2822915	16	0	0	0	0
2822916	28	0	0	0	0
2822914	24	0	0	0	0
2822913	64	11	1	11	1
2070313	61	0	0	0	0
2822927	55	11	1	11	1
2822935	31	13	1	13	1
2822931	17	0	0	0	0
2822923	39	13	1	13	1
2822946	44	0	0	0	0
2822825	17	0	0	0	0
2822828	16	0	0	0	0
2822822	45	0	0	0	0
2822817	25	0	0	0	0
2822814	17	0	0	0	0
2822792	44	0	0	0	0
2822791	24	0	0	0	0
2822790	34	0	0	0	0
2822733	35	0	0	0	0
2822737	33	0	0	0	0
2822738	49	0	0	0	0
2822739	18	0	0	0	0
2376769	24	0	0	0	0
7260837	1435	546	14	438	10
11767343	126	35	1	35	1
14645942	0	0	0	0	0
14296304	63	0	0	0	0
623332	19204	626	10	16	1
9811115	301	23	1	23	1
2421457	877	152	5	152	5
16020766	468	180	6	22	1
5837211	101	20	1	20	1
2311627	254	91	3	91	3
12249941	1902	593	11	477	7
2226500	817	109	3	32	2
15881876	242	39	1	39	1
9570003	697	217	3	206	2
18247316	28479	3151	76	157	4
185508	4688	1355	24	295	7
16350642	107	0	0	0	0
15609035	215	24	2	11	1
2785681	239	95	4	75	3
16142415	100	0	0	0	0
2680754	2470	313	14	76	5
1956978	1043	140	4	118	3
11846102	53	21	1	0	0
10412044	95	50	2	14	1
16089900	569	0	0	0	0
1085642	636	15	1	0	0
3935093	228	78	3	64	2
11792238	172	16	1	0	0
19134	577	84	2	84	2
3888462	116	0	0	0	0
4513169	197	0	0	0	0
15029079	257	24	2	13	1
12535065	796	0	0	0	0
4304641	230	0	0	0	0
1389413	2675	171	3	158	2
3877507	384	12	1	12	1
16508835	65	0	0	0	0
2485426	324	72	4	52	3
16845093	16	0	0	0	0
16845296	12	0	0	0	0
16845380	18	0	0	0	0
16845437	12	0	0	0	0
16845529	0	0	0	0	0
16845582	0	0	0	0	0
16845630	11	0	0	0	0
16846035	0	0	0	0	0
16846070	0	0	0	0	0
16846122	35	0	0	0	0
16766107	12	0	0	0	0
16847021	0	0	0	0	0
16848564	0	0	0	0	0
16848582	13	0	0	0	0
16848637	0	0	0	0	0
16848696	0	0	0	0	0
16848790	0	0	0	0	0
16848822	0	0	0	0	0
16848836	0	0	0	0	0
16848955	0	0	0	0	0
16849067	0	0	0	0	0
16849122	0	0	0	0	0
16849264	0	0	0	0	0
16849335	11	0	0	0	0
16849660	14	0	0	0	0
16849688	0	0	0	0	0
16849733	18	0	0	0	0
16849800	0	0	0	0	0
16849870	0	0	0	0	0
16849948	0	0	0	0	0
16850032	0	0	0	0	0
16877530	67	16	1	0	0
16864224	147	11	1	11	1
16884750	52	0	0	0	0
841514	5855	905	7	784	5
875835	36	0	0	0	0
2373014	43	0	0	0	0
2373075	30	0	0	0	0
2373091	22	0	0	0	0
2373127	88	0	0	0	0
2373142	56	0	0	0	0
2373221	87	0	0	0	0
2373237	40	13	1	13	1
2373167	90	0	0	0	0
2373178	62	0	0	0	0
2373248	15	0	0	0	0
2373263	19	0	0	0	0
2373285	69	0	0	0	0
2373312	17	0	0	0	0
2373331	128	0	0	0	0
2373344	23	0	0	0	0
2373368	78	0	0	0	0
2373358	38	0	0	0	0
5553340	221	81	2	81	2
3050632	531	262	8	225	5
1212255	75	25	2	0	0
262555	1819	574	13	493	10
1886953	131	0	0	0	0
1188714	957	508	11	299	6
11717572	1262	658	7	572	4
345112	5207	559	9	328	2
4564640	13	0	0	0	0
1424375	648	48	3	0	0
13820113	31	12	1	12	1
358541	571	237	5	204	4
7485079	352	130	4	104	3
99498	21899	5630	47	123	5
7979863	174	56	2	56	2
14648521	236	36	3	36	3
11666985	297	70	3	70	3
4588535	3078	1011	20	597	5
11418782	2769	31	1	0	0
4236888	1547	737	8	502	3
10358699	461	246	8	150	4
4750854	90	0	0	0	0
15552798	374	115	4	102	3
16160744	105	49	3	38	2
7310617	627	358	4	275	3
95357	11392	4175	56	2183	20
1686677	44	20	1	0	0
15821923	164	30	1	30	1
16882555	0	0	0	0	0
16882605	0	0	0	0	0
16882670	0	0	0	0	0
16882753	11	0	0	0	0
16882834	12	0	0	0	0
16882924	20	0	0	0	0
16882990	13	0	0	0	0
16883010	11	0	0	0	0
16925583	0	0	0	0	0
16925618	0	0	0	0	0
16925655	0	0	0	0	0
16925670	17	0	0	0	0
16925796	92	0	0	0	0
16925853	0	0	0	0	0
16925872	13	0	0	0	0
16089958	644	97	1	0	0
16962994	12	0	0	0	0
16963030	13	0	0	0	0
16963135	0	0	0	0	0
16975098	0	0	0	0	0
16975156	0	0	0	0	0
16975174	14	0	0	0	0
16975205	0	0	0	0	0
16975237	0	0	0	0	0
16975275	13	0	0	0	0
16975341	0	0	0	0	0
16975355	0	0	0	0	0
16975380	0	0	0	0	0
16975388	0	0	0	0	0
16975408	13	0	0	0	0
16975435	11	0	0	0	0
16975447	12	0	0	0	0
2067908	98	73	4	40	2
1888548	434	172	6	136	4
4553161	116	43	2	15	1
3408985	169	12	1	0	0
16974105	51	0	0	0	0
16987896	5987	1255	36	180	10
2768647	4310	528	15	215	9
75434	13296	6743	71	2155	18
6974871	220	30	2	30	2
3956319	162	16	1	16	1
2721742	802	200	10	166	8
505175	2636	1328	21	1052	13
2529092	1047	287	6	265	5
3289716	1021	433	10	221	5
4361682	3191	1062	16	538	9
17098703	86	13	1	13	1
7045577	45	12	1	12	1
2289175	162	63	4	63	4
2173837	80	24	2	24	2
17125314	401	154	4	74	1
17119850	2214	694	12	505	6
6814920	1547	579	13	63	2
2883311	601	165	5	116	3
59276	14831	2629	58	264	8
2000298	324	98	4	80	3
2000327	284	88	3	88	3
16764556	6930	1164	36	0	0
3205662	5925	1852	25	1186	9
8605748	2825	84	3	38	1
521081	6762	1520	32	321	5
857300	457	208	6	117	3
2010594	708	104	5	54	2
766812	412	130	4	86	2
14852762	260	95	3	72	2
8658372	1284	405	6	123	3
3817279	1789	262	5	96	2
1298264	3240	1327	12	1207	8
5369783	26	0	0	0	0
5360471	34	0	0	0	0
552884	1861	842	15	621	8
1556296	3888	642	11	597	9
13298131	864	428	8	136	3
14789170	1820	23	2	0	0
9893744	266	27	2	0	0
17798694	1113	198	3	166	2
12103096	229	103	2	103	2
2874565	23	0	0	0	0
14364401	191	11	1	11	1
17842691	1810	194	3	169	2
15542867	232	32	1	32	1
1023026	4773	2077	24	987	9
527962	3817	1117	26	870	16
7475415	53	0	0	0	0
17927634	115	0	0	0	0
3384925	6235	1033	40	219	13
1579700	0	0	0	0	0
17230520	57	0	0	0	0
11219231	1954	674	13	377	5
300579	5701	182	7	51	2
17985145	739	203	2	203	2
271890	24627	1748	26	70	2
16791465	206	50	3	37	2
2439177	5172	687	24	173	6
4931021	4014	202	5	76	3
1526394	2293	34	2	14	1
11609718	768	79	2	48	1
293256	165	47	2	14	1
18103313	414	0	0	0	0
100306	409	169	6	169	6
560406	2860	539	22	356	12
1561589	1957	152	4	0	0
18183106	34	0	0	0	0
11792264	140	29	1	29	1
243885	7039	1718	45	0	0
18307221	1336	272	9	108	5
13412910	1143	431	17	34	2
18387433	364	0	0	0	0
5493846	1119	433	8	105	1
841315	680	412	4	0	0
3744443	1270	617	20	317	11
12782452	29	0	0	0	0
99357	5465	1255	19	560	6
1744137	305	78	3	52	2
1903812	3134	395	12	266	7
11995068	363	0	0	0	0
3412641	26	0	0	0	0
16882513	11	0	0	0	0
2140435	48	0	0	0	0
2515697	8730	2532	30	2043	7
1622922	14192	7492	12	7150	7
1866613	3486	1963	7	1903	5
4081474	1012	365	8	27	1
5546332	17	0	0	0	0
1030359	709	53	3	11	1
17681536	64	0	0	0	0
2785251	26	0	0	0	0
5755203	622	90	3	0	0
6684080	1036	175	7	147	5
16368172	1578	661	6	649	5
12003975	43	16	1	0	0
7172945	969	501	4	483	3
15224958	11	0	0	0	0
10642547	25	0	0	0	0
17142056	11	0	0	0	0
15392661	123	0	0	0	0
12478329	70	0	0	0	0
3790330	38	0	0	0	0
1472607	1822	77	3	53	2
1139419	919	281	8	170	4
2131569	1102	634	6	571	5
1587407	768	316	11	100	6
5482349	2837	570	11	321	1
1537664	302	123	2	101	1
9272768	115	41	1	0	0
1923664	1343	590	7	77	1
16802528	105	19	1	19	1
3158291	115	16	1	0	0
17359566	102	0	0	0	0
13309783	176	12	1	0	0
478474	8948	2656	35	773	7
14312506	400	26	2	14	1
349626	5796	2240	22	1191	5
452433	1505	77	4	48	3
13637368	557	210	4	12	1
15174	5789	1534	24	339	3
