page_id	n_clicks	n_from_art	n_act_links	n_from_proj	n_proj_act
50651832	724	45	1	0	0
4555268	3084	1045	14	107	2
45461586	86	11	1	0	0
2266302	11126	2865	20	2714	14
17403143	280	66	3	18	1
24770496	66	0	0	0	0
10672221	315	124	2	67	1
9136144	27	0	0	0	0
2313854	1046	222	6	147	4
1493880	2732	471	12	322	5
41717702	12405	5572	2	0	0
20878503	0	0	0	0	0
23676075	39	0	0	0	0
36900867	107	0	0	0	0
40370180	0	0	0	0	0
26973815	855	227	6	193	4
19620274	210	114	2	0	0
5730942	579	128	4	38	1
1131444	890	213	7	84	3
11957681	70	0	0	0	0
5331780	3567	1384	16	1072	12
25119162	0	0	0	0	0
30121857	862	237	9	81	3
27446057	22	0	0	0	0
18252890	20	0	0	0	0
3376295	68	15	1	15	1
11200123	32	0	0	0	0
26292632	0	0	0	0	0
14588212	60	11	1	11	1
475966	438	121	7	89	5
43181047	41	14	1	0	0
4514539	14	0	0	0	0
39304912	0	0	0	0	0
24317778	19	0	0	0	0
34623704	69	12	1	0	0
885790	881	122	5	79	2
21339612	67	0	0	0	0
739379	139	0	0	0	0
4442315	385	105	4	18	1
6903002	18	0	0	0	0
6018679	539	220	8	175	7
33802867	495	278	8	84	3
32298254	2074	543	4	385	2
36476633	4514	1779	9	1555	3
14726371	5058	2041	32	139	5
7378197	272	67	2	21	1
15113499	78	0	0	0	0
13698810	19709	2068	41	1712	27
42624512	1736	1057	2	0	0
4859482	81	0	0	0	0
23554809	61	0	0	0	0
23965720	69	15	1	0	0
4717983	16	0	0	0	0
46372898	35	0	0	0	0
8892093	450	120	5	0	0
7715463	190	62	2	62	2
32728941	256	132	3	11	1
23962986	0	0	0	0	0
480737	1136	273	7	168	4
34787640	162	39	1	39	1
13533575	4514	224	1	0	0
49276912	21	0	0	0	0
13094526	624	78	2	31	1
607357	34	0	0	0	0
3405351	248	13	1	0	0
9343144	796	42	2	0	0
459408	154	40	2	40	2
324122	15521	7581	64	82	2
41756649	118	30	2	30	2
34952811	88	18	1	18	1
38359111	180	63	1	63	1
26539338	11	0	0	0	0
20046862	67	0	0	0	0
40494282	0	0	0	0	0
1205322	24	0	0	0	0
2119450	573	59	3	47	2
24662178	30	0	0	0	0
21356348	55	12	1	12	1
639630	3502	306	11	57	1
30387195	2458	978	11	774	7
763289	425	199	7	131	6
26539456	11	0	0	0	0
958002	714	180	5	166	4
331039	12499	732	17	368	6
7482096	718	279	4	195	2
28562412	28	0	0	0	0
41498955	28	16	1	0	0
28245615	0	0	0	0	0
42215819	15	0	0	0	0
13720564	156	64	3	0	0
26787741	13	0	0	0	0
22098323	18	0	0	0	0
29134980	997	232	5	155	3
512347	1765	19	1	0	0
33490462	177	23	2	23	2
6241045	102	17	1	17	1
13289957	193	64	2	64	2
3406813	308	39	1	0	0
1998831	757	199	5	0	0
25089032	23201	248	9	30	2
44993825	506	124	4	110	3
5742613	24	11	1	11	1
1739705	5294	1771	37	883	17
12976663	20	0	0	0	0
7048017	4032	1284	16	601	6
1504334	4651	718	8	0	0
8560504	302	153	4	55	2
23967606	27	0	0	0	0
36495839	355	117	3	106	2
2251889	913	347	5	314	3
31188066	71	14	1	14	1
27403720	68	23	1	23	1
15035338	204	19	1	19	1
15998626	485	131	5	116	4
13706309	117	49	3	36	2
33315953	39	19	1	19	1
21350273	13648	2785	13	2063	5
19641537	430	165	4	81	3
6902794	11	0	0	0	0
51309318	0	0	0	0	0
8017181	66	0	0	0	0
44366719	126	76	2	0	0
32786512	120	50	1	50	1
5346610	903	212	6	212	6
5041218	600	228	9	195	7
21359293	19	0	0	0	0
44960737	68	0	0	0	0
29066485	0	0	0	0	0
2853907	888	26	2	26	2
35640337	34	0	0	0	0
30600970	84	0	0	0	0
19479627	90	0	0	0	0
17002883	679	127	4	103	3
42408464	2807	154	2	0	0
18054194	36	0	0	0	0
36911202	0	0	0	0	0
23534843	92	38	3	25	2
28641041	485	218	3	0	0
6015467	0	0	0	0	0
34329615	141	32	1	32	1
9477361	207	30	2	18	1
30236719	54649	20627	52	6466	19
12609701	43	15	1	0	0
909457	1315	486	10	441	8
7832792	275	0	0	0	0
20003462	86	14	1	14	1
51279595	21	0	0	0	0
919973	303	36	2	20	1
337889	101	53	1	53	1
40220448	0	0	0	0	0
40675435	5585	3671	3	3377	2
385620	3579	1936	19	1354	10
38185161	17	0	0	0	0
204766	21468	5382	72	422	13
13680	8875	1506	16	1311	10
19981240	0	0	0	0	0
23684422	11	0	0	0	0
3731237	3894	593	17	401	9
480844	1474	557	8	436	4
38672580	38	0	0	0	0
12470808	160	85	2	0	0
46896795	62	32	2	11	1
1350552	801	136	3	0	0
38480867	12	0	0	0	0
4212242	136	0	0	0	0
5067245	431	61	3	45	2
23440106	63	0	0	0	0
319114	20740	5235	58	2823	29
31011030	20	0	0	0	0
2302039	0	0	0	0	0
5205717	109	23	1	0	0
14718853	16	0	0	0	0
344484	977	486	6	486	6
17890952	120	0	0	0	0
609548	262	40	2	0	0
22962487	1525	267	2	66	1
43091235	18	0	0	0	0
29464172	24182	4816	84	1313	28
956960	14441	1680	27	805	4
2949921	162	12	1	0	0
7453497	1675	266	10	153	5
1388156	2597	316	4	276	2
251329	147	16	1	16	1
11164480	367	64	3	0	0
220760	1969	1244	6	1074	3
18196656	40	0	0	0	0
438060	10862	821	25	704	18
2286104	347	33	2	16	1
18146227	27	0	0	0	0
17658536	381	126	4	15	1
47144145	129	59	2	32	1
10576000	130	50	3	0	0
1440585	2482	285	12	209	7
7508621	15947	3189	29	18	1
4053751	103	11	1	0	0
13168417	813	70	3	42	2
1913494	361	114	3	102	2
14812291	396	103	6	81	4
2941734	1711	438	11	38	1
38511263	12	0	0	0	0
8960581	22	0	0	0	0
31188514	67	16	1	16	1
13700518	597	279	3	33	1
5730878	163	23	1	0	0
38142318	12	0	0	0	0
20188893	16	0	0	0	0
44316445	284	15	1	15	1
13588077	140	48	2	48	2
36593938	110	16	1	0	0
15290005	35	0	0	0	0
13645837	0	0	0	0	0
23974290	368	123	5	89	3
33163919	54	0	0	0	0
12816576	216	129	2	12	1
1858045	26	0	0	0	0
21330988	11	0	0	0	0
12470974	148	80	2	0	0
26393158	671	119	8	119	8
8455950	14	0	0	0	0
31987349	0	0	0	0	0
248639	8102	1634	38	545	11
17575317	169	67	2	46	1
6067532	0	0	0	0	0
33268453	181	74	3	62	2
471718	95	15	1	15	1
12884257	69	18	1	0	0
1123921	38	0	0	0	0
26328338	46	0	0	0	0
51345965	71	30	2	18	1
2823221	42	0	0	0	0
38584931	343	131	5	80	2
40149860	679	192	3	18	1
5430817	22	0	0	0	0
27750480	408	46	3	46	3
6343481	176	59	1	59	1
12576507	49	0	0	0	0
20707391	42	0	0	0	0
45114263	301	172	1	172	1
16723508	50	0	0	0	0
40759810	3263	510	6	297	4
20106446	155	0	0	0	0
39574912	280	0	0	0	0
20824918	271	94	2	94	2
22475745	60	0	0	0	0
4613698	433	194	8	93	3
1075011	2899	1790	7	1570	4
9325618	47	0	0	0	0
10783723	9211	524	6	437	3
20497707	1467	316	6	17	1
7647575	7959	1565	7	12	1
34948015	18	0	0	0	0
51824060	0	0	0	0	0
7690881	448	229	5	122	3
22300602	22	0	0	0	0
8671746	403	192	3	0	0
39368485	135	43	2	27	1
1968197	555	136	8	108	6
4475811	349	120	2	120	2
52761071	0	0	0	0	0
39234632	6028	2507	6	139	2
34765888	83	18	1	18	1
7457642	52	33	1	33	1
18365949	23	0	0	0	0
6718726	14	0	0	0	0
41647934	348	93	4	93	4
29921928	420	87	3	87	3
40494116	0	0	0	0	0
40259710	217	0	0	0	0
39934317	12	0	0	0	0
2391231	698	212	7	0	0
2201156	3473	922	23	290	4
26292620	0	0	0	0	0
5738445	1168	512	4	448	2
24564188	0	0	0	0	0
5403486	1258	107	4	0	0
38185305	19	0	0	0	0
16401422	584	293	4	170	3
14343536	70	0	0	0	0
19895724	321	104	3	104	3
255296	1592	738	25	727	24
4790420	1161	336	12	286	9
3584189	84	18	1	18	1
1995702	5083	415	13	131	5
36172905	1311	252	4	72	2
35140716	330	126	1	126	1
44911484	10272	4794	6	211	2
38570486	17	0	0	0	0
41732862	783	262	6	124	4
2861480	1219	0	0	0	0
10974180	238	51	2	0	0
696542	1134	407	6	254	1
35502207	253	17	1	0	0
5232431	12764	782	1	0	0
47877542	28	0	0	0	0
40585658	244	127	5	0	0
30630905	112	47	3	36	2
38307740	0	0	0	0	0
8874105	11	0	0	0	0
17208656	310	93	2	43	1
3271241	6206	279	8	57	2
24930425	31907	2084	33	1602	10
51413534	36	0	0	0	0
41332011	20	0	0	0	0
21746159	79	0	0	0	0
7146116	1663	347	9	233	5
919247	105	13	1	0	0
5953329	253	0	0	0	0
7612984	12	0	0	0	0
38311589	41	0	0	0	0
2773786	343	46	2	24	1
521911	2398	792	26	597	17
2824305	237	13	1	13	1
21346362	1820	749	10	595	5
571101	1289	266	12	12	1
19940721	71	0	0	0	0
220746	0	0	0	0	0
8458384	51	0	0	0	0
26196909	26	0	0	0	0
49965095	15	0	0	0	0
39229017	148	58	1	58	1
15856541	3236	1001	13	589	6
19944298	229	80	2	0	0
22853934	96	0	0	0	0
2671198	0	0	0	0	0
12702925	61	12	1	12	1
22037304	2525	810	15	415	6
9200035	51	0	0	0	0
317342	977	398	9	331	7
1716078	3202	1226	11	12	1
30134843	100	16	1	16	1
19394683	110	41	2	16	1
23700077	255	58	2	23	1
24514395	11	0	0	0	0
16934563	78	0	0	0	0
28476758	25	0	0	0	0
19735351	54	0	0	0	0
7691759	265	22	1	22	1
1594140	646	121	5	68	4
25407547	116	0	0	0	0
18290870	144	22	2	22	2
11997039	172	0	0	0	0
6711209	2103	341	13	243	7
33167689	54785	24559	238	18651	134
47571275	18	0	0	0	0
3930879	230	12	1	12	1
221155	271	146	1	146	1
33713048	52	0	0	0	0
26471421	0	0	0	0	0
13578867	168	89	1	0	0
16178178	615	31	1	31	1
8522664	1002	241	10	13	1
38102998	0	0	0	0	0
3121172	343	116	5	70	3
1240222	910	439	7	108	2
21532750	0	0	0	0	0
2262147	149	30	2	0	0
959398	4435	799	28	566	16
34551387	17	0	0	0	0
16422921	319	123	1	123	1
3546592	2091	562	8	89	2
41883596	0	0	0	0	0
4442780	7573	2539	44	1517	20
31001308	1562	376	5	0	0
10732267	43	0	0	0	0
43449	84965	25393	307	21546	182
14883603	87	0	0	0	0
576409	4159	714	14	541	10
20735538	43	0	0	0	0
12584027	19	0	0	0	0
4372722	6572	2038	27	1916	25
253276	3501	416	6	383	5
27857642	34	0	0	0	0
4673703	763	180	5	48	1
4910617	264	0	0	0	0
746748	385	67	4	67	4
14411509	0	0	0	0	0
32582380	67	16	1	16	1
41205234	151	0	0	0	0
23508444	76	36	2	36	2
38025170	0	0	0	0	0
26292629	0	0	0	0	0
4521635	128	15	1	15	1
2066619	1244	323	9	34	2
2466386	2003	307	12	49	2
17016904	30	0	0	0	0
1075914	1567	760	13	158	2
37776540	3361	1653	5	0	0
26441786	23	0	0	0	0
13291379	436	155	5	120	3
296902	2545	979	28	953	26
21759003	35	0	0	0	0
36910741	142	0	0	0	0
585027	1866	121	5	96	3
390591	3149	1301	22	1032	15
45026805	21	0	0	0	0
1507735	715	258	6	33	1
30723738	166	0	0	0	0
10932444	1033	252	12	97	4
42445590	34	0	0	0	0
29442759	34	11	1	0	0
28083046	223	11	1	11	1
5405254	667	402	12	272	7
390596	5749	2659	33	2524	28
4691816	55	0	0	0	0
50579575	12	0	0	0	0
16479048	2457	753	13	365	9
4579681	63	0	0	0	0
35274661	22	0	0	0	0
919958	611	100	4	41	2
16478841	1552	607	11	317	8
20218245	551	219	8	158	6
41455911	23	0	0	0	0
42754782	31	0	0	0	0
2183748	85	0	0	0	0
2901858	399	124	3	113	2
6632183	174	0	0	0	0
10432016	32	0	0	0	0
6905638	892	332	11	263	8
27943724	380	145	3	35	2
2117867	3844	1335	19	1011	13
2107269	100	29	2	29	2
12870297	451	138	4	67	2
1957802	777	349	4	20	1
1646488	2066	433	6	411	5
3149928	142	38	2	26	1
9517638	430	0	0	0	0
984337	3368	666	21	546	15
19439061	119	0	0	0	0
25337514	33	0	0	0	0
1416599	28	0	0	0	0
30084540	115	16	1	16	1
47708054	0	0	0	0	0
375457	944	432	7	353	4
8461001	33	0	0	0	0
18822902	219	112	5	96	4
359366	18950	1294	24	173	7
28843805	69	14	1	0	0
4304045	6692	2337	28	286	7
21205450	198	29	1	0	0
13678264	1878	160	3	93	2
42435308	52	0	0	0	0
1211162	296	29	2	13	1
26332857	20	0	0	0	0
777299	852	420	9	345	5
27599618	72	0	0	0	0
48997	22472	6063	105	3753	58
35239342	29	0	0	0	0
39095945	176	26	1	0	0
36417483	95	27	2	0	0
38360952	0	0	0	0	0
29707725	0	0	0	0	0
1229658	3759	682	14	81	4
8724154	384	85	5	56	3
1493850	85	32	1	32	1
26494601	35	0	0	0	0
15694899	98	25	2	0	0
38429497	102	0	0	0	0
7994603	94	17	1	17	1
18987141	1071	108	3	86	2
3997499	164	28	1	28	1
6445432	791	335	10	85	2
40119247	0	0	0	0	0
45629244	0	0	0	0	0
1137796	23073	8203	47	556	11
540156	6093	2234	35	1658	20
26328088	18	0	0	0	0
19649427	399	81	3	0	0
49310436	19	0	0	0	0
32943087	12	0	0	0	0
47648271	28	0	0	0	0
21237497	368	0	0	0	0
3209639	2560	1309	10	1062	6
41205162	0	0	0	0	0
5620686	0	0	0	0	0
992618	32	0	0	0	0
3149782	204	52	2	20	1
277030	48482	15483	33	15050	21
919193	72	0	0	0	0
3173629	476	198	3	198	3
34480608	18	0	0	0	0
11877972	1357	360	6	85	2
11819417	273	122	3	88	1
20333829	0	0	0	0	0
28039268	1813	98	4	46	2
479885	0	0	0	0	0
4678411	830	427	10	51	4
12542248	84	31	1	0	0
37778232	14	0	0	0	0
18666836	673	177	6	88	2
38148842	230	58	2	0	0
36761349	13	0	0	0	0
31197986	56	13	1	13	1
29418203	266	73	3	26	1
17634685	66	0	0	0	0
18744929	0	0	0	0	0
41621634	208	74	1	0	0
2187350	0	0	0	0	0
3627373	284	145	4	53	1
19567164	329	19	1	19	1
3236520	929	190	8	102	4
647760	13	0	0	0	0
45709450	0	0	0	0	0
11332371	147	0	0	0	0
1858861	1222	448	4	109	2
31142109	91	22	1	22	1
23917980	20	0	0	0	0
2182789	276	31	2	31	2
41466416	1479	528	13	213	10
4270314	985	417	2	0	0
3282986	31	0	0	0	0
20830565	510	263	5	0	0
1096552	603	258	4	0	0
2421636	185	0	0	0	0
2054646	3054	1238	16	0	0
33192260	2554	1074	18	482	6
1585025	488	160	5	13	1
12762853	353	124	3	53	1
24689402	138	26	2	12	1
8971923	1142	111	5	18	1
18249687	23	0	0	0	0
33483876	1140	0	0	0	0
3289209	382	80	3	0	0
40349592	0	0	0	0	0
