page_id	n_clicks	n_from_art	n_act_links	n_from_proj	n_proj_act
46961559	1361	684	14	400	6
11054436	17422	65	2	65	2
23860776	77342	13426	130	6840	33
4972541	229	91	2	0	0
2241340	158	16	1	0	0
4206908	30	0	0	0	0
24050318	12050	5161	45	1727	5
2541995	141	30	2	0	0
9167402	5497	1524	28	474	11
16685964	17719	4410	116	1727	29
34405776	84	16	1	0	0
1044956	3700	756	25	171	8
426208	117566	28436	238	12549	49
32673048	116	26	1	0	0
278895	22527	1142	25	460	5
637627	6701	2623	32	427	13
12779527	0	0	0	0	0
15737265	841	346	4	224	1
20217	17655	4478	83	2693	40
49325977	76	0	0	0	0
1572709	3626	1529	37	19	1
30876385	12110	3755	68	1767	27
28202495	1528	743	16	376	2
170655	3672	785	18	405	3
867752	3709	679	12	278	4
9544911	1893	95	6	0	0
607610	312	54	2	14	1
752751	4369	1819	21	0	0
54133438	0	0	0	0	0
206530	4973	2376	26	873	11
216817	5605	1308	18	941	12
26295	57439	17044	221	4161	18
42085878	60179	12206	106	2188	10
616184	15043	9138	37	435	1
172875	30512	5861	53	2182	9
409052	444574	51128	176	20774	50
36738038	13221	5748	2	5716	1
24829455	26	0	0	0	0
15294074	60	0	0	0	0
37778271	30	0	0	0	0
39442899	15	0	0	0	0
15297950	48	0	0	0	0
39443546	26	0	0	0	0
39453174	18	0	0	0	0
15944633	23	0	0	0	0
39192474	369	0	0	0	0
26421717	446	64	3	0	0
37596308	644	291	5	155	1
4001202	571	127	5	0	0
976139	1604	298	10	72	2
49522	44465	15061	126	4481	23
21345243	71274	11693	134	1395	7
499765	2549	1084	21	163	8
1058128	2318	347	12	125	6
45260	116	0	0	0	0
603843	2107	264	5	49	1
2062229	47	11	1	0	0
14370336	57	26	1	26	1
7651680	2508	533	10	81	2
41693802	1658	590	9	123	4
4292624	7131	633	5	0	0
92656	96918	9643	204	2136	26
24527227	823	236	3	0	0
22648831	1121	13	1	0	0
23712287	7294	1162	10	904	2
5592899	13	0	0	0	0
10511069	355654	2128	28	88	4
361176	317178	41362	333	12662	60
29316	24398	7727	104	454	17
2134815	557	251	4	0	0
29086	0	0	0	0	0
1983000	4936	732	21	0	0
1323454	4476	1889	32	86	3
14864594	11	0	0	0	0
25129281	100	0	0	0	0
25121634	19	0	0	0	0
25117140	109	11	1	0	0
28279014	82	13	1	13	1
25132163	67	16	1	16	1
24115144	72	30	2	30	2
4952834	121	42	3	31	2
31288156	362	77	3	38	2
557007	46520	14077	109	3779	23
383564	2380	287	10	50	1
28633726	1911	363	7	28	2
460286	349	91	4	0	0
80003	16907	6950	92	640	7
1076893	1545	710	9	649	5
179076	9835	2547	47	851	6
2922945	482	45	3	0	0
320002	3863	1780	22	1147	4
154060	14159	4976	46	498	9
319997	14905	6700	49	4563	16
1800646	712	208	3	63	1
48660321	23	0	0	0	0
3835551	4381	1001	23	181	3
680729	2852	511	11	233	5
2452550	3501	871	15	472	5
44379582	5240	1670	27	761	11
41206647	207	19	1	0	0
269142	8235	1447	39	484	11
24301729	28374	4605	94	1136	15
31763366	25	0	0	0	0
18610110	124	11	1	11	1
31703204	13744	3724	37	2249	10
211445	1961	946	12	570	5
182242	1849	338	6	0	0
183552	2893	1103	28	282	6
383746	6379	887	36	71	2
144732	18469	5384	72	2615	22
46645753	2563	1044	18	229	6
779754	397	206	4	0	0
51117766	0	0	0	0	0
631216	37530	9512	109	606	9
479210	7374	671	27	294	11
22217683	165	31	2	0	0
2305592	122	21	1	21	1
22217693	236	73	4	18	1
2305558	210	14	1	0	0
22217748	119	37	2	0	0
2212601	359	121	7	15	1
22217796	156	15	1	0	0
22217893	105	19	1	19	1
59655	18205	5503	81	900	14
398489	15773	2485	54	378	8
479232	8139	581	8	451	3
1460640	17804	4024	46	897	5
38562875	932	200	3	13	1
1144320	5682	675	19	380	7
571739	3081	1182	20	311	10
154034	6557	2272	37	727	3
1248623	240	0	0	0	0
27508279	793	65	3	0	0
356999	6845	1060	22	24	1
2063902	1998	749	6	646	3
232445	27192	3915	76	340	7
191161	6437	1531	35	924	11
766834	4684	1510	29	899	15
9287936	2042	556	12	103	2
7586083	388	111	4	33	1
123498	16924	4353	58	2599	23
37032968	0	0	0	0	0
352256	2687	939	15	496	7
3674710	271	101	2	0	0
852675	4416	1731	31	859	17
441453	3940	1399	19	743	13
142450	6447	767	8	719	5
29637806	69	0	0	0	0
168714	34664	3978	94	1945	31
286527	13381	4520	96	1159	40
134258	54981	10759	197	1159	19
40462277	17	0	0	0	0
905684	7306	594	17	0	0
38975010	126	0	0	0	0
39353023	5414	888	18	262	4
2055892	1546	99	5	38	2
43986928	257	25	2	0	0
51329765	535	196	8	52	3
52769011	226	117	2	0	0
4818168	6726	1378	28	12	1
227357	16322	7913	60	1668	12
208561	11888	2220	32	728	11
40582057	1749	312	10	205	4
31199225	12731	2871	20	293	4
64648	16973	4706	102	1356	10
36190200	148	20	1	0	0
168208	7359	3247	44	1846	10
28840	221708	25740	397	5414	42
1118915	5141	896	17	245	5
30238171	90	0	0	0	0
31770637	9794	2883	32	241	5
38226932	117	0	0	0	0
870646	914	337	7	107	2
234508	25514	10183	63	416	9
20176038	2901	910	21	76	3
26963058	54	0	0	0	0
13242687	31	0	0	0	0
2442651	6976	1636	11	1049	2
865176	7251	1362	13	677	2
12378615	765	364	6	223	3
339877	3205	1192	26	167	3
1588003	190	77	2	12	1
864036	970	363	11	86	3
1890656	367	131	3	17	1
16507032	247	147	3	75	1
29589	19364	6006	84	3830	33
822310	2104	213	5	180	3
6643160	5797	1482	16	890	8
353811	20303	7325	101	2536	24
36092552	5835	2586	15	581	7
1695076	3329	548	11	349	3
33240544	1978	56	1	0	0
57521	17255	4763	105	1137	16
37721782	255	103	3	0	0
40568649	52	0	0	0	0
35236685	122	33	1	0	0
33089696	60	0	0	0	0
53881800	0	0	0	0	0
15155583	949	78	3	15	1
47471180	9612	1062	17	33	1
26813539	1796	629	7	117	1
770986	1180	511	9	309	3
6762680	2705	527	15	348	9
47125810	35848	3599	43	0	0
205137	16656	6185	66	359	5
795194	77	38	3	11	1
39353100	7356	1687	32	1472	23
52601346	812	460	7	19	1
25822594	1484	689	18	396	13
208697	4061	1526	30	303	8
2744606	4392	1164	31	325	7
45541	46172	7716	97	2554	23
409350	2515	1435	20	754	8
407177	6395	3222	33	1010	9
60585	48311	21584	237	8308	75
41207422	13600	1976	32	819	12
2255828	2618	592	14	296	7
354767	0	0	0	0	0
30771895	432	248	5	221	4
420088	17410	1652	39	321	6
396418	8648	1127	19	618	7
40380617	2749	711	18	523	10
1587800	3615	612	10	196	2
53874762	0	0	0	0	0
8123953	2461	232	7	90	3
43349738	9131	4324	39	2745	21
1178286	4813	618	15	477	8
27707	2485	462	12	191	4
60906	8762	3729	70	823	17
2445180	2748	504	16	225	9
161657	23146	3725	41	2638	16
2705863	2198	750	14	492	5
58230	16441	2138	53	805	12
200424	1055	396	12	143	4
51097435	127	12	1	0	0
10358614	2372	296	8	0	0
640818	4236	1109	25	777	14
31336385	1446	539	6	521	5
49329940	74	0	0	0	0
19288053	8883	2933	45	986	15
1878007	8384	655	9	297	4
2560571	1047	279	10	0	0
33471849	3787	2160	13	781	4
35754764	15163	6753	16	4656	5
41382446	20809	4827	38	0	0
454963	35072	2080	37	948	14
20873782	111	29	1	0	0
625864	11807	3107	39	682	15
44494668	2732	982	24	501	16
25721647	221	104	3	0	0
7238969	1606	641	11	143	4
20954277	13698	3891	66	523	8
18842471	119946	25779	381	3384	35
977636	3361	713	17	90	4
299416	4338	1283	24	532	10
21794480	1883	1114	9	105	3
31384407	91	35	3	0	0
1821375	7315	2551	35	1128	11
368586	6656	1495	45	716	9
29839061	77	31	1	0	0
1413439	504	45	3	0	0
16219808	2934	182	9	23	1
83373	30115	2213	63	321	6
9528660	1592	223	7	0	0
37825066	12748	1538	6	1353	2
240727	17536	2334	60	584	17
2449747	10542	1290	16	1203	13
55667	27350	5684	46	1280	23
334781	98	18	1	0	0
866764	4882	1152	18	441	6
5511414	730	91	3	45	1
47412504	29	0	0	0	0
70855	7579	3909	47	926	5
341486	3717	896	20	298	4
221564	2398	586	19	239	7
2438730	3593	266	11	29	1
43384	34610	3935	57	137	6
50991731	1013	546	10	470	7
2281344	19183	1068	7	282	2
11913180	857	100	4	60	2
29665	14994	3731	60	2829	39
3842996	986	102	4	20	1
9274047	5945	2082	31	736	10
15775275	8951	2080	29	939	8
48940	20365	4840	87	3068	34
2395585	2296	600	12	382	7
539602	3645	416	10	53	1
419202	7877	2899	50	703	8
29739883	1019	254	6	65	2
292285	17151	4064	107	1131	14
38794736	3129	1063	20	841	12
28945	4833	418	10	146	4
6065736	1300	221	10	86	4
43356713	0	0	0	0	0
2023819	10734	2142	19	219	4
375986	182552	34627	257	7847	17
208206	5115	1867	36	473	9
229379	18923	2250	43	289	8
29108553	10911	678	5	120	1
26783	16074	3522	91	519	11
29263	12629	5250	63	1407	21
26784	13681	3951	40	2014	14
1204425	86	22	1	0	0
5015248	0	0	0	0	0
11307201	4829	2456	25	708	3
19224834	113667	20334	228	697	19
172897	9064	3601	45	835	18
27309291	218	96	2	32	1
579634	6746	3120	27	2083	14
1421312	526	223	6	0	0
20749412	3131	320	13	171	7
14651268	6102	3091	43	1958	31
210244	13774	3294	60	1587	21
39057	87307	5163	58	396	8
45033	6419	219	3	0	0
7518360	2101	28	2	12	1
103156	15516	4703	46	1441	9
20598752	62220	8635	81	595	5
192990	8343	1409	33	762	10
735289	9974	1586	38	212	7
850928	2679	845	7	814	5
516775	4449	635	17	50	4
49991945	228	17	1	17	1
8085243	3369	962	9	313	2
157101	17417	5706	116	2446	35
27067	56081	10757	237	495	8
172212	10440	3115	24	56	2
2701039	99060	3252	33	1751	5
455771	5749	1145	24	412	12
146719	22979	3397	60	669	12
2164816	14297	1884	39	756	7
155779	3689	984	19	0	0
217513	23313	7057	97	1203	10
46982607	1706	997	5	559	1
26992	121399	26188	160	2233	4
64647	39763	7701	143	1103	16
20427700	60571	9402	90	999	6
450129	5398	2922	31	661	2
40708042	16	0	0	0	0
638313	22225	6385	86	3731	36
61398	55351	18075	79	9516	18
8268647	516	26	2	13	1
9434700	881	136	3	117	2
360876	8622	2555	32	673	8
33730953	24724	2369	29	1454	7
3246408	743	161	6	64	2
23262211	236	49	1	0	0
395852	68599	8632	140	579	11
8327853	776	117	6	50	3
1727595	49538	6109	70	1673	16
31737	203183	40764	456	7851	71
3359076	2624	512	13	13	1
36814344	25613	10794	53	7129	18
695507	5573	2580	35	1091	16
51279323	1015	439	7	307	4
45341600	1568	522	10	135	4
2140110	1767	191	10	111	6
2140092	1687	293	9	210	5
40949151	9211	1390	26	989	16
627964	30590	1895	32	888	5
605896	303	16	1	0	0
40606	8257	4530	44	13	1
65873	16555	6110	56	3405	22
7183600	2282	1365	10	730	5
31490562	7254	3445	26	1901	12
630528	1773	322	9	101	4
2781744	3084	658	18	107	4
218299	10344	3796	55	741	12
231353	12189	2660	37	45	1
666601	2259	719	11	348	2
26775	20697	5441	73	4527	41
32849158	2402	922	19	0	0
3809165	14835	6532	62	2336	21
4229742	2974	57	2	0	0
913026	2827	267	13	24	1
30635	144137	13510	206	3274	22
24195739	1976	181	3	143	2
37762	6254	2012	38	0	0
705401	56030	12912	28	3146	2
25258442	309	125	5	75	2
42086028	1256	233	7	16	1
55551	50608	8184	96	2606	26
14673887	33636	2815	29	0	0
1215122	530	132	6	45	1
34747393	833	264	10	33	2
22041420	810	175	6	11	1
308206	2695	109	5	72	3
30552	57004	4615	86	417	9
22754875	112093	23242	182	6630	62
1325116	28686	3635	84	1559	24
42673581	56	0	0	0	0
30175016	11	0	0	0	0
31520448	103	0	0	0	0
10826158	26171	2601	46	1641	17
25695287	591	251	6	115	3
37842745	11408	3041	48	861	15
7122211	551	92	2	0	0
4074749	714	466	9	466	9
30840	10077	4287	62	1328	12
3780	39442	5301	35	1757	4
19831	287608	55425	421	10733	72
85479	22846	7396	43	5954	16
434485	12627	2555	40	122	4
33896565	100	0	0	0	0
39766772	4851	928	8	855	4
24575579	76	16	1	16	1
46797712	340	103	4	45	1
105888	17662	3027	23	1698	7
2861055	971	424	9	292	5
46833	67734	7212	76	1932	22
319373	10023	1907	29	981	7
53328419	0	0	0	0	0
36724026	135	0	0	0	0
212270	8019	3484	40	1305	12
1773228	4643	355	9	154	5
13364205	158	0	0	0	0
9034420	5431	2843	31	2040	21
50451246	135	0	0	0	0
19079549	638	296	6	62	1
824889	11781	1391	23	1194	13
13127508	15385	1402	17	115	3
19452409	637	223	3	53	1
51149260	3943	390	2	0	0
1851664	294	98	5	0	0
2286912	2023	254	10	109	3
31069	21688	6139	42	115	4
198970	9879	4214	69	542	10
37101	41630	10018	193	1892	32
1253235	10408	4832	86	3299	58
292269	21502	7669	85	5389	48
26487072	1812	497	10	309	5
30305	67865	4446	90	616	19
17264570	480	135	2	135	2
929524	433	152	5	37	2
46633945	3436	1528	13	1251	7
12781109	191	44	1	44	1
43421	85643	8926	132	1135	26
1728975	12084	2884	34	485	9
123510	7675	2310	30	1345	12
38589404	902	439	6	59	1
30864	27010	3304	71	680	11
498263	7244	2697	26	706	4
1674433	154	15	1	15	1
30536	75787	25044	148	16196	15
819497	4685	1331	23	124	3
8237757	679	32	1	32	1
31011670	76	0	0	0	0
9935054	12818	760	17	323	4
452375	7892	4448	51	3748	39
53340365	0	0	0	0	0
3852840	1034	371	12	0	0
375224	4088	1570	30	735	13
55251	36205	12511	61	2334	8
44379793	2673	1018	14	727	7
164153	30512	3104	72	1314	35
2241425	119	13	1	0	0
30684694	358	56	2	0	0
86817	6089	1101	17	180	2
30980	24716	5968	87	3444	32
23609620	19	0	0	0	0
393550	1484	569	9	155	1
366312	3411	377	12	59	4
18943576	546	14	1	0	0
17626	42339	7259	186	1083	21
441392	9162	593	11	71	2
845760	2773	405	10	263	5
13715070	12876	4728	48	3611	33
30802	46367	4090	94	667	17
45018261	1544	177	4	30	1
5460470	2177	902	14	11	1
14192558	662	265	4	0	0
351227	9768	913	24	109	6
30432	18210	3919	100	1334	24
234500	5722	924	29	355	7
21222104	31253	7321	116	2671	29
18694883	428	209	7	0	0
78006	16872	3958	58	1698	11
319375	2699	91	4	20	1
36108662	2457	473	6	0	0
363810	2097	989	13	943	11
735201	27530	1787	21	406	7
856265	1852	619	9	490	5
217305	14591	2537	53	425	12
3418303	372464	115371	434	35888	72
4848272	9858346	1198943	1617	384943	219
54190883	0	0	0	0	0
52231773	785997	62447	54	48073	18
52928350	37356	18074	5	17701	4
1643756	2597	195	5	121	1
34953001	117	53	4	0	0
4087894	31740	9956	61	2267	12
39879893	33649	7513	93	882	16
39490694	2588	855	25	687	15
36140887	60	16	1	0	0
1695795	645	244	6	0	0
30244044	16045	5023	48	2143	12
4001827	97	11	1	0	0
27274222	1482	399	6	172	2
34167957	2995	824	14	99	1
314742	51394	15163	92	5140	18
233762	10795	1555	32	216	7
31605	18719	2587	43	2051	27
25932	10750	3641	63	1684	26
26229748	1168	506	8	209	1
348853	18231	2891	39	2505	32
198512	19944	4438	76	2334	28
18618239	179902	38283	465	4163	44
70525	18727	8681	105	1776	24
5618839	8945	4738	36	41	2
202444	11128	2373	53	575	7
37725198	0	0	0	0	0
37725031	0	0	0	0	0
1519435	0	0	0	0	0
1032530	2400	287	9	53	2
43650462	5485	1217	26	807	15
204304	23339	10199	209	3363	73
1070016	76553	13459	97	1954	8
797711	40566	6664	71	1595	13
613475	1307	756	20	106	5
1254412	16825	4844	84	895	15
32198773	22	0	0	0	0
41613014	2357	901	16	91	4
850435	299	150	6	71	3
22873305	684	269	6	0	0
28297251	0	0	0	0	0
437910	4801	2921	14	110	4
73211	13639	7192	27	3265	9
80330	14866	7806	31	6958	11
204066	13016	7890	19	4435	8
31835554	335	125	3	20	1
366318	5961	1704	41	630	9
88805	18037	4167	76	2133	15
635790	19360	1819	36	349	7
3216469	1891	566	13	330	7
4505978	706	89	5	25	1
31956	79929	17892	227	5813	39
31214851	3972	1530	20	514	5
1900272	28258	3276	34	1383	9
9119240	229036	22564	123	13066	37
31979	135581	30097	203	10421	43
31756	261865	36853	377	22139	90
33544108	4280	1203	20	765	7
32442495	4099	1088	26	372	9
31874	255003	28310	212	12093	46
31975	85471	11677	185	6420	31
15655781	7955	1224	29	482	13
38705343	42390	16579	111	8576	21
274238	48435	11158	64	8146	21
40675309	18231	2325	33	212	4
19468510	275848	73505	855	38474	135
22441941	1221	579	7	0	0
20971637	94	33	2	0	0
21086384	295	84	6	12	1
38489662	205	99	3	30	1
21280226	340	64	4	0	0
37550241	23816	11572	18	5408	6
44359330	78628	21661	50	18009	18
42711524	8181	3194	21	856	4
1235362	29484	3351	22	1014	12
18740953	1628	590	6	0	0
21491579	96340	16243	131	9014	29
34348528	2598	1407	3	0	0
39913555	1928	1122	3	0	0
175730	9174	1390	11	201	1
2562517	15681	1541	14	756	4
24909346	291673	78424	716	40837	146
30099359	2284	1179	8	0	0
30283961	3890	1810	12	19	1
21401681	2675	1544	11	11	1
30281945	684	395	6	11	1
20517777	2933	1432	9	59	2
28623195	2498	1321	8	0	0
30282762	937	506	7	0	0
28822530	2683	1393	8	59	1
29602438	2578	1398	9	0	0
29478925	989	523	6	0	0
22796920	7081	3530	14	1288	4
29578836	1659	881	8	0	0
29857090	1870	1000	9	0	0
26227550	3150	1554	8	0	0
29565976	2229	1252	8	0	0
25601306	1734	1008	8	0	0
24715462	2562	1547	9	0	0
37219774	1887	1032	9	111	3
30237397	1278	685	8	0	0
30078507	1336	777	7	0	0
30209655	4232	2354	11	33	1
7895524	2520	1362	7	244	1
29611795	2951	1604	8	341	1
29735477	2249	1206	8	19	1
39395152	5928	2572	14	1644	4
29602692	830	459	6	11	1
30282365	1246	738	6	0	0
20760295	3775	1799	11	354	1
30005410	1107	602	6	0	0
30004431	3523	1993	8	567	1
29639213	3274	1762	12	143	2
29955505	937	533	6	0	0
27881051	2561	1448	7	0	0
29795861	2571	1344	9	548	1
30426500	915	539	6	0	0
24115349	50519	2618	21	1113	5
570661	29166	6910	114	1493	16
19476956	1546	770	12	213	7
20169599	379	133	1	133	1
43320477	458	0	0	0	0
3920058	51	0	0	0	0
287990	2546	1357	23	272	3
31312850	697	155	4	28	1
843107	3611	893	16	249	5
44623306	559	39	2	14	1
31718	61107	7475	127	1825	11
44379481	13328	2756	56	1712	24
2661870	723	411	8	172	3
101730	85149	19967	144	3810	13
4095924	40186	4599	93	167	7
26638617	601	223	6	0	0
43134145	12660	5164	48	2166	24
755106	0	0	0	0	0
1187650	680	285	4	0	0
996178	1093	318	11	68	3
403109	7385	3019	34	1793	18
844993	7521	2401	47	154	7
74661	18862	2072	45	1163	22
52113	35720	3887	80	68	3
51061907	0	0	0	0	0
14870015	241	25	1	0	0
28905144	247	52	3	25	2
180708	22474	4947	91	1410	18
1579569	6203	842	7	17	1
47923	2843841	286457	732	78589	48
40462087	18	0	0	0	0
40468850	19	0	0	0	0
1030890	2513	412	13	148	5
34052051	193	0	0	0	0
32748776	394	134	4	0	0
32375	121631	13231	227	4217	41
28831284	8731	2765	35	964	10
4826588	17576	4371	75	2200	32
3448446	2048	310	3	263	1
863306	1025	69	5	44	3
37179209	28275	587	9	110	2
994892	8531	239	10	73	3
1125781	3873	130	6	108	5
37431962	2549	50	3	27	2
1125761	1435	330	14	109	4
12293614	4313	915	20	425	8
1650227	6556	2273	29	1351	13
53706	11977	2630	54	1140	15
27807738	605	255	4	0	0
1144061	5439	899	22	558	12
285542	9217	1877	31	32	1
367288	1378	213	4	150	2
22589413	0	0	0	0	0
704830	10205	3653	43	245	6
13425800	70678	21112	309	3050	26
35627827	3994	408	12	50	2
13740771	1296	405	6	365	4
910236	3134	1179	31	306	12
33622	77612	19676	188	8526	26
11968	622800	125827	610	54804	77
1870891	819	236	6	236	6
34626031	672	25	1	25	1
50067803	1217	904	6	344	3
33317045	9228	2422	20	556	5
33685	104257	32813	352	7052	53
32831952	85	0	0	0	0
716290	862	203	7	0	0
3186024	0	0	0	0	0
1421315	6689	2150	28	1333	14
33224794	1998	74	2	54	1
401875	1619	202	8	85	4
28019502	1737	534	14	178	4
330316	4859	955	29	313	6
34979775	24	0	0	0	0
72673	4766	1575	25	638	7
30455953	2237	197	6	85	2
156343	2886	917	8	556	4
32078	108213	43405	163	16017	46
43729	53997	18826	196	8424	53
242237	97459	6838	85	2637	18
2357096	1232	330	6	29	1
33821	57754	13923	119	607	7
46574074	16195	5098	15	3142	7
313027	39691	11883	114	5019	37
33178	65055	20018	206	2724	36
456066	6177	1858	32	129	2
12454	10773	2224	47	817	9
23746302	482	91	4	21	1
1192971	11231	1313	26	131	1
2564592	969	308	12	55	1
8877168	233123	41667	180	1153	19
50226	44435	4676	79	223	2
34752874	405	155	3	0	0
102298	19831	9003	78	3597	12
43271	331866	134541	143	111540	14
430042	2043	151	7	42	2
33523	261201	76748	390	9472	64
431028	939	436	8	351	5
33597059	80	17	1	17	1
386062	6117	1079	25	249	5
38497833	1882	452	9	151	4
260898	6106	1282	24	358	4
40819249	426	67	3	35	1
13200141	8654	284	11	73	2
53958025	0	0	0	0	0
33621565	1462	15	1	0	0
1456771	7110	1880	33	282	8
40678598	2437	834	26	534	16
40949353	6447	3310	53	1604	23
39903086	24631	6214	108	879	8
3298620	3530	311	10	0	0
43356505	2002	530	11	272	8
45358446	107775	12927	241	2855	34
36752	24028	8319	56	4690	7
99221	19054	6003	77	1216	28
33873	116059	14117	251	2413	40
213446	18650	3339	82	792	7
24683622	1476	381	6	337	3
35933317	5006	2979	12	1395	3
8786849	31	0	0	0	0
51003964	74	0	0	0	0
36023056	43	0	0	0	0
33823188	263	75	4	45	2
45326059	6197	2387	19	620	3
30656841	7235	1288	22	304	5
42437055	314	126	2	0	0
13809255	102	27	1	27	1
549016	769	294	7	18	1
39459433	1078	290	12	75	2
47908991	1056	465	10	0	0
9784299	1157	55	3	37	2
1384039	1871	11	1	11	1
866145	600	219	8	104	2
2290643	6192	1972	26	493	2
2241386	68	14	1	0	0
4364943	0	0	0	0	0
779547	68	20	1	0	0
1816597	1482	448	15	0	0
34484	104150	21604	315	2997	51
175320	18705	6398	81	457	12
20051507	172	69	3	0	0
106094	36962	1610	14	49	1
177293	3794	472	17	0	0
10891032	8058	4974	32	535	12
592905	5395	1899	38	341	3
10931082	214	133	1	133	1
10566279	12752	2218	53	547	7
27002629	140	67	1	0	0
33360921	949	246	2	233	1
252436	10160	3070	12	2347	4
23884971	114	49	2	0	0
773163	910	226	3	213	2
9808417	25	0	0	0	0
26992336	21	0	0	0	0
1921581	526	62	3	0	0
6485010	240	65	3	35	2
27020111	6757	1262	11	804	5
31362	9571	3997	32	2158	8
10978196	2267	389	12	0	0
167335	122571	22640	44	15730	13
5101173	0	0	0	0	0
4565914	53	0	0	0	0
27037583	50	0	0	0	0
702414	1025	220	8	58	2
6484512	261	70	4	70	4
22504907	199	55	1	0	0
18951386	99056	16251	72	10288	11
24482357	243	37	2	0	0
2588078	11204	4714	23	377	5
167269	88	12	1	0	0
430659	2823	453	12	159	6
7116655	1177	68	1	0	0
73331	6801	2415	28	0	0
6987053	88	0	0	0	0
6484077	124	34	2	34	2
7426003	360	25	1	0	0
798781	2259	126	5	74	3
24390021	51	0	0	0	0
228998	115977	15110	203	859	21
948508	2834	459	6	0	0
63608	312	104	5	87	4
18950658	4365	535	20	122	7
6482745	160	37	2	37	2
53901	77836	18615	139	11124	27
1249363	70	24	1	24	1
24503038	14	0	0	0	0
58305	2936	369	9	142	5
32759	280561	64691	353	31011	94
161672	8856	4647	47	2055	14
13919	79944	15920	223	2800	25
7509666	631	247	4	0	0
29115747	263	58	3	28	1
30885027	1432	449	3	449	3
6481131	170	59	4	43	3
33346859	86	0	0	0	0
68818	1052	137	3	79	1
74456	54773	10864	152	2129	31
46493	4289	176	9	14	1
4035351	19510	1644	25	437	3
11059581	189	31	2	12	1
33367356	1159	102	6	30	2
43805	91428	13563	194	2554	25
28521	17531	4265	68	242	12
19278647	3729	1623	43	125	6
30581582	42	0	0	0	0
1599173	0	0	0	0	0
14787	81545	11572	142	1946	21
2928434	1690	241	5	76	2
22330728	667	40	3	12	1
11214893	0	0	0	0	0
58304	5934	534	13	74	2
1395112	2187	423	6	0	0
5856861	47	25	1	0	0
24510126	261	25	1	0	0
33371486	30	16	1	16	1
45607	43	0	0	0	0
51270	3265	965	37	106	3
312898	31882	6800	77	1976	23
18950539	22219	4912	91	386	4
3085052	259	69	2	0	0
13843720	376	39	2	0	0
24540380	222	25	2	0	0
168717	1669	799	9	15	1
3160966	1828	593	11	395	2
65426	13026	4283	20	2186	4
1384083	84	0	0	0	0
30863407	133	66	3	0	0
112282	16678	2988	58	916	18
1456240	2794	1328	20	131	3
31744836	13	0	0	0	0
33671	2183	1022	14	0	0
38152	26934	7206	110	2592	33
19874367	103	16	1	16	1
31744924	32	0	0	0	0
7132990	696	214	3	0	0
31666	145918	33734	311	8642	46
2511417	6427	661	10	0	0
11237993	3566	1067	17	227	1
31755216	26	0	0	0	0
5163	30928	10153	239	400	8
2431477	1150	116	5	97	4
2282404	76410	4319	8	4174	4
4840159	232	36	2	36	2
24506785	1723	577	6	486	1
31744015	11	0	0	0	0
395345	106	11	1	11	1
797042	5345	1648	20	563	9
639628	15155	1104	34	458	9
26201828	20	0	0	0	0
46135	9295	699	21	110	2
28175	77384	23053	204	4833	40
31744672	17	0	0	0	0
83392	19921	4516	121	296	6
88366	38028	9682	235	2051	23
168955	11031	5239	51	801	13
197661	852	241	6	0	0
11755	26306	6436	83	2991	13
569331	6855	4201	39	1633	16
13872629	12239	1149	19	263	3
33705428	0	0	0	0	0
24326619	8288	1720	10	1288	6
11319	123023	12047	194	2548	17
2632117	828	302	8	117	3
5868531	844	181	5	0	0
85533	273382	37488	180	26327	62
58314	5947	354	11	50	1
11244891	1027	59	3	20	1
15156897	117	38	1	0	0
15960	6320	2004	46	1031	11
54233347	24274	8900	122	1507	17
509766	7215	3557	65	338	10
15125019	19	0	0	0	0
24523894	211	30	2	0	0
23674549	0	0	0	0	0
159182	5029	808	26	326	6
2460481	2587	609	12	156	4
23994863	678	297	4	45	1
13913	72147	12103	177	2880	22
88446	12998	3489	63	267	3
3056479	633	45	2	23	1
4748226	55	0	0	0	0
33370917	108	0	0	0	0
109275	26696	2225	56	312	6
98692	21150	2853	53	619	15
8748202	1498	545	7	50	1
90558	23575	6733	54	2815	20
316888	2032	1130	27	453	4
7194923	283	82	2	20	1
10141182	86	0	0	0	0
66655	15132	3507	84	0	0
88377	11625	663	14	120	3
197789	3262	950	22	400	8
1161827	11916	1185	31	439	7
15124996	99	22	2	0	0
23666614	0	0	0	0	0
33199672	93	11	1	0	0
49565	112006	43606	117	11579	39
5042706	188908	54252	249	29802	40
30039	25374	7364	39	684	9
17528	209213	71513	112	54547	16
1713474	465	238	5	148	1
6495584	988	322	7	237	2
179527	4774	786	20	133	4
8848563	90	0	0	0	0
21358339	0	0	0	0	0
15125027	92	57	3	42	2
24327649	2221	891	3	0	0
23660083	0	0	0	0	0
33378421	462	88	2	0	0
212364	370	195	4	14	1
87066	31736	8540	87	416	10
815329	7756	1806	23	1093	4
1863594	56	0	0	0	0
182450	45817	8256	62	1235	17
1800128	327	132	9	12	1
11815529	0	0	0	0	0
47643	79131	10364	199	934	19
38584404	1932	791	14	531	9
14614119	1822	1136	9	769	6
16187	46504	5327	149	471	17
171498	11121	2827	53	330	2
9453411	69	0	0	0	0
15125032	63	0	0	0	0
5837386	112	0	0	0	0
43506	15569	2674	38	565	7
1963976	224	59	2	0	0
24000580	92	0	0	0	0
396387	507	115	6	81	4
17566665	139423	23571	226	530	11
954	80560	22404	196	3805	20
223225	17478	1084	27	404	7
